price,odometer,age,model
7800.0,195250.0,14.0,rdx sh-awd
36990.0,3734.0,3.0,charger r/t sedan 4d
25990.0,42045.0,8.0,e-class e 550
55995.0,38929.0,5.0,2500
18700.0,17117.0,5.0,hr-v ex-l w/navi
45995.0,121741.0,3.0,2500
50988.0,71308.0,6.0,3500
35995.0,62000.0,6.0,f-250 super duty super duty
11999.0,70625.0,8.0,transit connect van
10995.0,110410.0,5.0,escape
10999.0,118661.0,7.0,corolla
9999.0,80620.0,7.0,altima
13999.0,82487.0,6.0,rogue
18998.0,84890.0,8.0,rx 350
10995.0,142402.0,13.0,mustang
25590.0,54047.0,6.0,gs 350 sedan 4d
15590.0,35326.0,7.0,500c gq edition cabriolet
48995.0,127900.0,6.0,Hino 268
4000.0,75000.0,12.0,cobalt
20990.0,1625.0,3.0,encore preferred ii sport
19990.0,56987.0,7.0,forester 2.0xt touring
10000.0,23500.0,15.0,silverado 1500 lt
39995.0,35000.0,5.0,f-250 super duty 4x2 2dr re
3500.0,115000.0,22.0,international 4700
24990.0,44934.0,2.0,frontier crew cab sv
20990.0,6131.0,2.0,mazda3 preferred sedan 4d
9500.0,114258.0,9.0,veracruz limited
36990.0,12324.0,1.0,grand cherokee limited x
6200.0,100125.0,8.0,focus se
24990.0,42421.0,4.0,xc60 t5 dynamic sport
37990.0,8350.0,2.0,model 3 standard range
26590.0,47267.0,4.0,titan xd single cab sv
13500.0,123000.0,21.0,
2000.0,101086.0,13.0,g6 gxp
41000.0,29288.0,2.0,t class b camper van
7999.0,134250.0,10.0,cruze 2lt rs
22500.0,35000.0,16.0,
21950.0,217224.0,18.0,3500 quad cab
5000.0,136000.0,12.0,jetta
277.0,71211.0,4.0,highlander le
10000.0,100000.0,21.0,
38000.0,57000.0,53.0,912
219.0,53901.0,3.0,clarity plug-in hybrid
2700.0,236500.0,16.0,grand caravan sxt
252.0,27230.0,1.0,malibu
27990.0,22120.0,4.0,colorado extended cab
34990.0,1112.0,7.0,tacoma double cab pickup
7500.0,184000.0,12.0,acadia
36990.0,51677.0,6.0,tahoe lt sport utility
38990.0,6000.0,2.0,ranger supercrew lariat
3999.0,192393.0,15.0,vibe
34590.0,7711.0,2.0,colorado crew cab z71
33990.0,33408.0,5.0,sierra 1500 double cab sle
34590.0,2527.0,2.0,convertible cooper s 2d
27590.0,20395.0,3.0,q50 3.0t luxe sedan 4d
33590.0,27365.0,3.0,f150 supercrew cab xl
16590.0,43430.0,5.0,tiguan 2.0t se sport
6000.0,220000.0,13.0,titan
240.0,61900.0,8.0,g37 coupe
25590.0,19151.0,3.0,a4 ultra premium sedan 4d
17990.0,54419.0,8.0,civic si coupe 2d
27990.0,10688.0,1.0,ranger supercab xl pickup
17990.0,51482.0,6.0,golf tdi sel
10000.0,135000.0,10.0,sienna
17990.0,93185.0,9.0,touareg tdi sport suv
20590.0,32072.0,4.0,a3 premium sedan 4d
29950.0,90598.0,14.0,f250 super duty xlt
5500.0,69645.0,19.0,town car
26764.0,144764.0,6.0,tahoe
16897.0,123095.0,6.0,sienna
30999.0,185417.0,4.0,sierra 2500 utility work truck
2595.0,149055.0,18.0,f-150
8997.0,164000.0,10.0,rav4
43995.0,45426.0,3.0,3500
42995.0,98213.0,4.0,silverado 3500hd
29900.0,207407.0,10.0,hino 268 reefer box truck
8999.0,173000.0,7.0,x1 sdrive28i
60895.0,44803.0,5.0,3500
54900.0,38780.0,2.0,3500 4x4
57995.0,54759.0,4.0,2500
4975.0,167000.0,11.0,optima
68950.0,50357.0,4.0,f-350sd
11500.0,194000.0,15.0,3500 duramax
31950.0,65465.0,5.0,f-250sd
2800.0,1.0,21.0,328ci
55950.0,8365.0,1.0,3500
16500.0,168000.0,15.0,1500
24990.0,72999.0,4.0,tacoma access cab sr
27990.0,96740.0,6.0,tundra crewmax sr5 pickup
20999.0,102909.0,8.0,f-150
13999.0,112645.0,8.0,jx
21498.0,90928.0,8.0,f-150
13998.0,101675.0,8.0,m37
10999.0,112512.0,15.0,silverado 1500
25999.0,39859.0,7.0,camaro
25990.0,42082.0,4.0,tacoma access cab sr
45995.0,2193.0,2.0,transit-350
7000.0,120100.0,32.0,wrangler sahara 4x4
29990.0,20624.0,3.0,tacoma access cab sr5
39990.0,6495.0,1.0,silverado 1500 crew
18990.0,83015.0,8.0,tacoma access cab pickup
31990.0,23401.0,4.0,tacoma access cab sr5
62990.0,11546.0,2.0,2500
20990.0,5856.0,5.0,accord lx sedan 4d
27990.0,17805.0,7.0,tacoma access cab pickup
28000.0,219000.0,5.0,sierra 3500hd
50995.0,8572.0,3.0,transit-250
8000.0,214000.0,17.0,sterling l7500
3500.0,38275.0,3.0,accord sport
27500.0,120000.0,57.0,oldsmobile cutlass
11000.0,106000.0,11.0,flex se
27000.0,7800.0,1.0,explorer
4000.0,300.0,32.0,f-150
37990.0,7823.0,1.0,silverado 1500 crew
18590.0,38460.0,4.0,accord lx sedan 4d
37990.0,31408.0,3.0,silverado 1500 crew
29590.0,70760.0,4.0,expedition xlt sport
38990.0,15520.0,2.0,tundra crewmax sr5 pickup
37990.0,30179.0,2.0,silverado 1500 crew
24990.0,70559.0,8.0,sierra 1500 extended cab sle
22590.0,13672.0,4.0,accord ex w/honda sensing
44950.0,161823.0,6.0,sierra 3500hd crew cab
46950.0,90971.0,9.0,2500 laramie mega cab
44950.0,113058.0,7.0,3500 crew cab
40950.0,19367.0,3.0,tundra crewmax
34950.0,107601.0,16.0,2500 quad cab
29950.0,155019.0,4.0,2500 tradesman
15950.0,256843.0,22.0,2500 quad cab
29950.0,193095.0,6.0,2500 tradesman 4x4
24950.0,223370.0,16.0,2500 quad cab
11500.0,185000.0,15.0,1500
13997.0,116553.0,7.0,explorer
20997.0,115836.0,8.0,f-150
8997.0,175814.0,11.0,mustang
11597.0,125270.0,7.0,ct 200h
12000.0,31000.0,84.0,lasalle
1.0,200000.0,22.0,f-250
3200.0,150430.0,18.0,focus ztw
3800.0,177000.0,18.0,camry xle
2800.0,245000.0,23.0,cherokee
25950.0,112429.0,16.0,davidson
34950.0,78300.0,13.0,f250 super duty crew
39950.0,155797.0,4.0,2500 tradesman
38950.0,41153.0,14.0,f350 super duty lariat
40000.0,55406.0,10.0,f450 super duty
6900.0,126931.0,7.0,impala limited
18495.0,130945.0,13.0,e150
10995.0,215000.0,10.0,yukon
4000.0,126915.0,9.0,sentra
5500.0,141000.0,19.0,accord ex
16998.0,60389.0,4.0,mazda3 4-door
18977.0,35073.0,3.0,mazda3 4-door
42998.0,24733.0,3.0,xc90t6 awd 24733 miles
46998.0,11920.0,3.0,"xc90 11,200 miles wwow"
46977.0,31456.0,2.0,xc60 t6 awd inscription
25777.0,26043.0,3.0,cx-5 -sport low miles
25777.0,29711.0,4.0,cx-5 touring 29k miles
68777.0,1375.0,1.0,"xc90 t8 1,300 miles"
46998.0,10765.0,1.0,rx 350 low miles nice
12998.0,118247.0,6.0,xc60 local lots of records
22998.0,60587.0,4.0,enclave leather
29777.0,34040.0,3.0,certified
29777.0,40789.0,5.0,1500 4x4
15998.0,77567.0,7.0,crv all wheel drive lx
25777.0,99030.0,4.0,xc90 t6 all services up to date
37888.0,23707.0,3.0,certified
22590.0,14169.0,8.0,f150 super cab xl pickup 4d
34990.0,13992.0,3.0,wrangler unlimited all new
32990.0,20832.0,6.0,mustang gt coupe 2d
13500.0,119037.0,6.0,transit connect
24990.0,26460.0,9.0,silverado 1500 regular
26990.0,14230.0,5.0,f150 regular cab xl pickup
36990.0,15898.0,2.0,silverado 1500 ld
21590.0,35391.0,5.0,1500 regular cab tradesman
5900.0,250000.0,16.0,4runner sr5
30999.0,5431.0,2.0,charger sxt
14999.0,43634.0,5.0,mazda3
14999.0,32600.0,5.0,mazda3
13499.0,101505.0,8.0,flex
20999.0,117527.0,6.0,express commercial cutaway
10999.0,100865.0,7.0,civic
27995.0,117219.0,7.0,silverado 2500hd
19498.0,124287.0,3.0,express cargo van
17498.0,93456.0,8.0,m-class
14999.0,74056.0,7.0,a4
26426.0,116495.0,6.0,tundra
17498.0,83280.0,7.0,express cargo van
17995.0,64425.0,4.0,300
13498.0,112850.0,9.0,pilot
13995.0,108687.0,9.0,pilot
9998.0,126125.0,7.0,civic sedan
8498.0,115482.0,9.0,town & country
28590.0,37218.0,4.0,wrangler sport suv 2d
19950.0,206620.0,25.0,super duty f-250
26950.0,244056.0,14.0,2500
22590.0,64742.0,10.0,impreza wrx limited sedan
38990.0,51525.0,8.0,corvette grand sport
31990.0,2408.0,1.0,mx-5 miata grand touring
19800.0,44000.0,4.0,tacoma
9600.0,120000.0,11.0,camaro rs
26590.0,14170.0,2.0,wrx sedan 4d
37590.0,25846.0,4.0,tundra double cab limited
8500.0,122000.0,11.0,edge
32000.0,250000.0,8.0,WATER TRUCK
32000.0,250000.0,8.0,WATER TRUCK
35990.0,10685.0,1.0,3 series 330i sedan 4d
22590.0,40723.0,5.0,camaro lt coupe 2d
38990.0,11877.0,2.0,4runner limited sport
37990.0,22869.0,3.0,challenger r/t scat pack
26950.0,125733.0,16.0,f350 super duty lariat
34950.0,104889.0,4.0,silverado 2500 hd
36950.0,202611.0,5.0,3500 tradesman
31950.0,99771.0,7.0,silverado 2500 hd
23456.0,100000.0,33.0,928s
44997.0,44141.0,4.0,"macan s 67k msrp* premium package plus* gloss black window trim*roof rails in black* 20"" rs spyder wheels* navigation* heated and ventilated seats*tinted windows"
29988.0,19912.0,8.0,silverado 1500
8000.0,185000.0,19.0,silverado
27999.0,188122.0,6.0,f-350 6.7l diesel utility super duty xl! 4 brand new tires!
23997.0,165417.0,9.0,tacoma v6 1-oregon owner*zero rust*4x4*trd off road*45 service records*like new in&out*rear lockers*never off road*zero accidents
26785.0,162140.0,12.0,f250 super duty
5950.0,220420.0,15.0,tahoe 4x4
22500.0,66000.0,5.0,benz c300
17500.0,101000.0,5.0,outback limited
24995.0,76268.0,14.0,tundra
7975.0,160000.0,10.0,camry se
61995.0,10573.0,3.0,2500
74997.0,57269.0,3.0,"land cruiser 1-owner*full custom build*never off road*new lift*new 33"" yokohama x-ats*new 18"" black rhino wheels*center council cooler*360 camera*chrome delete"
41995.0,102110.0,9.0,f-350sd
30000.0,51800.0,9.0,
70895.0,25854.0,2.0,sierra 2500hd
45995.0,87722.0,4.0,f-250sd
23500.0,44950.0,19.0,c7500
8450.0,64000.0,9.0,lancer
35000.0,28000.0,54.0,2
51995.0,53538.0,3.0,Isuzu NPR
42995.0,4913.0,2.0,express 3500
58950.0,86492.0,5.0,silverado 3500hd
63950.0,40294.0,5.0,f-450sd
28990.0,71428.0,8.0,yukon denali hybrid sport
22590.0,21389.0,3.0,clubman cooper hatchback 4d
30990.0,48315.0,7.0,q7 tdi prestige sport
73895.0,24765.0,4.0,f-250sd
14995.0,47308.0,20.0,f350 crane truck
19590.0,51687.0,5.0,countryman cooper s all4
15590.0,17322.0,10.0,soul + wagon 4d
33590.0,18274.0,3.0,q60 3.0t luxe coupe 2d
24990.0,29335.0,3.0,countryman cooper se all4
17990.0,30678.0,5.0,i3 range extender hatchback
23590.0,48933.0,3.0,outlander phev gt
18590.0,48638.0,3.0,i3 hatchback 4d
27990.0,28364.0,3.0,a3 sportback e-tron premium
32590.0,39505.0,3.0,f-pace 25t premium sport
38590.0,6330.0,1.0,corsair sport utility 4d
15995.0,115549.0,10.0,f350 4x4 truck
950.0,1.0,16.0,Large Poly Tanks
34990.0,17277.0,1.0,ct5 premium luxury
22590.0,21574.0,3.0,outlander phev sel
17500.0,1300.0,90.0,
34590.0,14470.0,1.0,ct5 premium luxury
27590.0,44781.0,7.0,q7 3.0t s line prestige
38588.0,55840.0,4.0,tacoma
67995.0,68700.0,4.0,f-450 super duty lariat
11500.0,119000.0,12.0,cayenne
47997.0,38512.0,3.0,"4runner trd off-road premium new bilstein-toytec lift*new 17""trd pro wheels*new 33"" yokohama geolander goo3 m/t tires*tyger rock sliders*tyger roof basket*leather*nav*back up cam"
3500.0,150000.0,15.0,corolla
4975.0,191000.0,14.0,accord coupe
19200.0,291000.0,5.0,bus
42997.0,79355.0,6.0,4runner sr5 premium 25k in add ons and modifications * overland 4x4 ready* all keys*remote start* full icon lift set up* full gobi roof rack set up w/ tent* upgraded sound
9700.0,141000.0,9.0,sonata
40995.0,25774.0,3.0,transit-250
13995.0,90200.0,8.0,328i
31990.0,6537.0,8.0,silverado 2500hd
29990.0,40321.0,9.0,silverado 3500hd
36990.0,31152.0,9.0,f-250 super duty
58990.0,22177.0,3.0,express cargo
58990.0,15.0,2.0,silverado 6500hd
44990.0,66126.0,8.0,International 4300
27990.0,82248.0,13.0,silverado 2500hd
15990.0,84995.0,15.0,express cargo
42990.0,41928.0,13.0,sierra 3500hd cc
35990.0,88970.0,14.0,c4500 4x4
1500.0,120000.0,38.0,f250
86995.0,3041.0,1.0,sierra 2500hd
43995.0,78252.0,4.0,f-150 platinum
35995.0,24838.0,4.0,1500
14998.0,47225.0,8.0,civic sdn
19998.0,90604.0,3.0,optima
33998.0,161814.0,7.0,super duty f-250 srw
6726.0,95017.0,11.0,sentra
27367.0,154398.0,6.0,sierra 1500
19862.0,132560.0,11.0,f-150
17800.0,58890.0,4.0,camry
20267.0,65353.0,4.0,mustang
12537.0,62510.0,4.0,jetta
10995.0,81199.0,15.0,sl-class
6975.0,155000.0,8.0,altima
8997.0,164000.0,10.0,rav4
58995.0,420.0,0.0,1500
44900.0,55230.0,6.0,isuzu npr xd
36999.0,75382.0,6.0,"ISUZU NPR 6.0L Gas,14Ft box,1600Lb Power lift gate!"
32995.0,12848.0,2.0,savana cargo van
26995.0,89078.0,13.0,super duty f-350 srw
32995.0,30061.0,3.0,transit van
1500.0,274000.0,17.0,sienna
32990.0,13893.0,3.0,a5 premium plus coupe 2d
29900.0,87436.0,6.0,fuso box truck
39900.0,109459.0,3.0,ISUZU NRR
16990.0,22904.0,3.0,leaf s hatchback 4d
32990.0,30135.0,4.0,Genesis G80 5.0 Sedan 4D
31777.0,33000.0,10.0,silverado 2500hd work
35995.0,29626.0,5.0,f-250sd
32990.0,30678.0,3.0,discovery sport hse
19990.0,14010.0,2.0,leaf s hatchback 4d
2500.0,1000.0,51.0,dune buggy
15995.0,115549.0,10.0,f350 supercab
17990.0,24370.0,2.0,leaf s hatchback 4d
30990.0,25361.0,4.0,discovery sport hse
27495.0,47000.0,7.0,express cargo 1500 3dr
16500.0,62000.0,20.0,740il
23990.0,3905.0,1.0,leaf sv hatchback 4d
24590.0,3836.0,1.0,leaf sv hatchback 4d
73995.0,20970.0,3.0,2500
39995.0,29000.0,5.0,silverado 2500hd work
27990.0,30363.0,3.0,Genesis G80 3.8 Sedan 4D
26990.0,34054.0,3.0,Genesis G80 3.8 Sedan 4D
28990.0,40218.0,4.0,discovery sport hse
33590.0,81739.0,4.0,qx80 limited sport
37590.0,60560.0,4.0,qx80 limited sport
29590.0,14357.0,3.0,Genesis G80 3.8 Sedan 4D
56995.0,66000.0,20.0,911 turbo coupe
39990.0,57403.0,3.0,qx80 sport utility 4d
26590.0,47234.0,4.0,discovery sport hse
32950.0,51979.0,16.0,f350 super duty xlt
38950.0,48503.0,6.0,silverado 2500 hd
8500.0,111.0,66.0,belair
25997.0,155503.0,17.0,"tacoma v6 4dr double cab 1-oregon owner* rust & accident free*timing belt service done*new full buid*bilstein lift*new 33""yokohama goo3*new 17""mk6 wheels*like new in & out"
22997.0,163867.0,15.0,gx 470 4dr suv 2-owner arizona gx*rust&accident free*new timing belt&water pump*new bilstein lift*new wheels&tires* immaculate shape*all books and keys*all records since new
38500.0,50000.0,57.0,impala convertible
31788.0,69286.0,8.0,wrangler unlimited
42995.0,126625.0,10.0,f-450 super duty lariat
60995.0,76378.0,5.0,f-450 super duty superduty platinum drw 4wd
58995.0,57069.0,5.0,f-350 superduty platinum drw 4wd
27999.0,172187.0,6.0,f-350
78000.0,13600.0,5.0,corvette z06 3lz
16500.0,23500.0,16.0,350z
25997.0,143616.0,11.0,fj cruiser upgrade pkg 2*convenience pkg*preferred premium accessory pkg*roof rack*rear lockers*rust free*level lifted*black out pkg
44997.0,25053.0,3.0,"tacoma trd off-road full ads coil over adjustable resivoirs kit* koning ultra light 17""wheels*bfg ko2 tires*trd off road*camburg upper control arms*trd pro grill & roof rack*nav*tech pkg*"
8000.0,214000.0,17.0,sterling l7500
4500.0,187700.0,15.0,v70
21995.0,102719.0,8.0,tacoma prerunner v6
27999.0,56694.0,12.0,silverado
21995.0,110794.0,18.0,f-350sd
59000.0,3223.0,10.0,John Deere 120D
49495.0,19399.0,3.0,2500
57995.0,84056.0,4.0,f-250sd
53997.0,41638.0,3.0,"wrangler unlimited rubicon local trade* terra fles sport lift*37"" nitto trail grabblers*17"" kmc xd beadlock wheels* x2o winch* steel bumpers*led lights* never off roaded"
34900.0,471780.0,7.0,freightliner cascadia
9900.0,140000.0,15.0,kodial 5500
13997.0,105000.0,11.0,x5
55995.0,26260.0,2.0,2500
40995.0,132995.0,8.0,f-450sd
18500.0,51693.0,12.0,f150
79995.0,7922.0,1.0,sierra 2500hd
36990.0,42913.0,3.0,4 series 430i xdrive
35590.0,14628.0,1.0,tlx 3.5 w/advance pkg
26990.0,30386.0,3.0,rdx technology and
7495.0,148073.0,11.0,Scion tC
28995.0,43782.0,12.0,silverado 2500hd
33900.0,511133.0,5.0,kenworth t680
28590.0,22703.0,3.0,rdx technology and
31590.0,48667.0,3.0,4 series 430i convertible 2d
5700.0,146000.0,12.0,corolla
36588.0,35849.0,3.0,tacoma
68998.0,1390.0,0.0,"xc60 t8 inscription 1,300 miles"
46977.0,31456.0,2.0,xc60 t6 awd inscription
68777.0,1375.0,1.0,"xc90 t8 1,300 miles"
12998.0,118247.0,6.0,xc60 local lots of records
29777.0,34040.0,3.0,certified
25777.0,99030.0,4.0,xc90 t6 all services up to date
37888.0,23707.0,3.0,certified
18990.0,48359.0,2.0,outlander se sport
21990.0,29239.0,7.0,300 300c sedan 4d
3500.0,161000.0,12.0,scion tc
29990.0,4805.0,1.0,tlx 2.4 w/technology pkg
30990.0,19246.0,3.0,glc 300 sport
19990.0,28803.0,4.0,ilx sedan 4d
14990.0,33246.0,8.0,fit sport hatchback 4d
27990.0,41228.0,4.0,romeo giulia ti sedan 4d
15590.0,32573.0,5.0,Scion iM Hatchback 4D
26590.0,21258.0,4.0,nx 200t sport utility 4d
53990.0,2113.0,2.0,s5 prestige coupe 2d
21750.0,169685.0,16.0,"GMC, Ford, Freightliner & More"
20000.0,86000.0,63.0,brookwood not impala
27990.0,28347.0,3.0,romeo stelvio ti sport
24990.0,61261.0,6.0,mdx sh-awd sport utility
17950.0,229286.0,13.0,tacoma prerunner sr5
23950.0,206840.0,12.0,tacoma trd
25950.0,168260.0,12.0,f350 super duty
25950.0,88598.0,14.0,1500 mega cab
23950.0,151528.0,15.0,f250 super duty crew
12995.0,69420.0,72.0,
10950.0,140120.0,21.0,excursion limited
52995.0,30305.0,3.0,tundra limited crewmax lifted
62995.0,74015.0,4.0,silverado 3500 high country drw 4wd 6.6l duramax
64995.0,57920.0,4.0,silverado 2500 ltz lifted duramax 6.6 liter
37997.0,114910.0,6.0,tundra 1794 edition 1-owner* local oregon truck since new* blind spot* 2-keys* non smoker* like new in & out* new brakes and service
15995.0,141000.0,14.0,wrangler ulimited x
15000.0,42616.0,35.0,chevorlet stepvan
15350.0,38454.0,5.0,silverado z71 4x4
17999.0,103506.0,16.0,"3500 service trk,only"
19995.0,86039.0,9.0,f-350sd
21999.0,169356.0,8.0,"e350 16ft cutaway box,loading ramp!"
43995.0,131240.0,9.0,5500hd
47995.0,60172.0,4.0,Isuzu NRR
21995.0,147683.0,8.0,silverado 1500 ltz
47995.0,81295.0,6.0,silverado 2500hd
13997.0,105000.0,11.0,g37
47990.0,71908.0,2.0,f-250sd
23999.0,100977.0,14.0,silverado
900.0,120000.0,15.0,1500
2800.0,213657.0,19.0,explorer sport trac
56000.0,97654.0,4.0,freightliner m2
39995.0,11381.0,3.0,3500
5500.0,140000.0,14.0,a3 s-line
45995.0,27331.0,3.0,silverado 2500hd
69995.0,27216.0,4.0,super duty f-250 lariat -
16590.0,71294.0,9.0,tsx sedan 4d
10999.0,64260.0,8.0,sonata
20999.0,117527.0,6.0,express commercial cutaway
19498.0,124287.0,3.0,express cargo van
26426.0,116495.0,6.0,tundra
9999.0,80620.0,7.0,altima
20999.0,117133.0,5.0,transit cargo van
17498.0,83280.0,7.0,express cargo van
12999.0,82487.0,6.0,rogue
9498.0,112512.0,15.0,silverado 1500
11495.0,151157.0,9.0,mdx
24590.0,50252.0,6.0,gs 350 sedan 4d
14995.0,82000.0,14.0,335i
15990.0,18491.0,7.0,sonata gls sedan 4d
37995.0,66249.0,7.0,f-350sd
7995.0,167460.0,10.0,charger
22590.0,6530.0,1.0,fusion se hybrid sedan 4d
35590.0,14991.0,3.0,e-pace p250 se sport
21000.0,89000.0,15.0,2500
34800.0,144000.0,13.0,international 4300 rollback
34978.0,127000.0,9.0,450 tow truck (wrecker)
15288.0,104953.0,10.0,ranger
13997.0,105000.0,11.0,g37
41590.0,12017.0,3.0,rx 350 f sport suv 4d
28990.0,31992.0,5.0,gs 350 sedan 4d
39590.0,25399.0,2.0,Genesis G70 3.3T Dynamic Edition
34590.0,12240.0,2.0,x3 sdrive30i sport utility
71995.0,43463.0,3.0,2500
21900.0,83153.0,14.0,f450 utility truck f550
21900.0,83153.0,14.0,f450 utility truck f550
21990.0,37433.0,7.0,ats 3.6l luxury sedan
27590.0,23818.0,3.0,mkx select sport utility
2000.0,192000.0,24.0,s10 pickup
25590.0,27662.0,4.0,xf 20d premium sedan 4d
22590.0,5144.0,1.0,encore gx select sport
26990.0,33835.0,2.0,qx50 luxe sport utility
38590.0,9800.0,1.0,continental sedan 4d
22990.0,31553.0,1.0,maxima sv sedan 4d
26590.0,42163.0,4.0,rav4 hybrid se sport
12999.0,72700.0,8.0,eos komfort
7500.0,322000.0,18.0,cl type s
4700.0,181156.0,15.0,accord
4000.0,219000.0,14.0,galant
5500.0,170000.0,20.0,xjr
6999.0,151500.0,12.0,camry se
6800.0,151000.0,12.0,tsx
14500.0,270550.0,18.0,silverado 2500hd 4x4
25990.0,29316.0,3.0,highlander le sport
32990.0,47242.0,4.0,tacoma double cab trd
32990.0,14120.0,2.0,colorado crew cab lt
35590.0,36284.0,7.0,f150 supercrew cab lariat
29990.0,69200.0,7.0,sierra 1500 crew cab sle
33990.0,9257.0,2.0,ranger supercrew xlt pickup
35590.0,8218.0,2.0,sierra 1500 double cab
36590.0,14222.0,2.0,sierra 1500 limited double
35990.0,21276.0,1.0,1500 quad cab laramie pickup
4400.0,184561.0,26.0,
1.0,12345.0,9.0,
26000.0,250.0,87.0,pu
30590.0,23645.0,2.0,ridgeline sport pickup 4d
32590.0,21335.0,3.0,cts 3.6 luxury sedan 4d
40590.0,29223.0,7.0,silverado 2500 hd crew
37990.0,3749.0,3.0,silverado 2500 hd
9400.0,94009.0,12.0,odyssey ex
37990.0,2361.0,3.0,e-class e 300
44590.0,6631.0,1.0,gladiator overland pickup
29990.0,5224.0,2.0,1500 classic regular cab
24590.0,100851.0,5.0,colorado extended cab
24000.0,100000.0,90.0,coupe
8900.0,129125.0,9.0,veracruz limited
13900.0,114000.0,11.0,rx350 awd
5000.0,100000.0,33.0,Mecdes Benz 560 SEC
3900.0,119000.0,16.0,explorer
21900.0,25000.0,3.0,sienna
18900.0,5000.0,3.0,accord ex-l
54995.0,98464.0,6.0,Freightliner M2
5300.0,104000.0,8.0,focus se hatchback
22900.0,5000.0,1.0,terrain
24950.0,135313.0,6.0,silverado 2500hd
11350.0,187475.0,13.0,3GTEC13C78G284338
24500.0,52000.0,9.0,sierra 1500 sle
80995.0,36867.0,2.0,f-450sd
34995.0,144583.0,10.0,f-350sd
48999.0,116591.0,3.0,f550
6000.0,372000.0,22.0,1999 tacoma TRD
61995.0,52727.0,4.0,3500
21950.0,236097.0,18.0,3500 quad cab
9997.0,105000.0,11.0,g37
16000.0,147000.0,27.0,3500
79990.0,14387.0,2.0,f-250sd
58995.0,24204.0,4.0,f-350sd
75990.0,8935.0,2.0,2500
1795.0,137055.0,19.0,accord
69990.0,13151.0,4.0,f-550sd
20777.0,74641.0,7.0,lr2
59288.0,5460.0,1.0,gladiator
48998.0,10765.0,1.0,rx 350 low miles nice
14777.0,118247.0,6.0,xc60 local lots of records
29777.0,34040.0,3.0,certified
34995.0,176731.0,7.0,f-550sd
39998.0,23707.0,3.0,certified
4800.0,100000.0,63.0,convertable
21900.0,41000.0,4.0,sienna xle
2750.0,286000.0,20.0,highlander
13900.0,950.0,1.0,fit ex hatcback
27590.0,34999.0,4.0,qx60 3.5 sport utility
25990.0,45532.0,7.0,is 350 sedan 4d
45590.0,13423.0,1.0,palisade limited sport
22590.0,33341.0,3.0,rav4 xle sport utility 4d
66590.0,24884.0,1.0,escalade esv luxury
32590.0,20015.0,1.0,rav4 adventure sport
52590.0,79788.0,3.0,escalade esv platinum
17990.0,63095.0,9.0,tl sedan 4d
19590.0,11527.0,3.0,ecosport ses sport utility
19990.0,2783.0,2.0,ecosport se sport utility
38990.0,5279.0,1.0,qx60 luxe sport utility
33990.0,9167.0,1.0,xt4 premium luxury
18590.0,93728.0,9.0,is 250c convertible 2d
36590.0,9350.0,1.0,xt4 sport suv 4d
45590.0,6433.0,1.0,palisade limited sport
44900.0,167405.0,6.0,f550 super duty
24900.0,201273.0,11.0,hino 338
8900.0,114258.0,9.0,veracruz limited
6000.0,142000.0,10.0,mazdaspeed 3
6000.0,142000.0,10.0,mazdaspeed 3
40000.0,49400.0,3.0,3500
16590.0,76944.0,9.0,tl sedan 4d
26590.0,45318.0,7.0,is 350 sedan 4d
50950.0,82782.0,5.0,f350 king ranch
23950.0,139135.0,18.0,2500 quad cab
32950.0,136778.0,9.0,f350 super duty lariat
39950.0,99888.0,3.0,silverado 2500 hd
3900.0,130000.0,8.0,fiesta se
8900.0,114202.0,9.0,veracruz limited
12500.0,92371.0,50.0,cheyenne
21000.0,100000.0,3.0,colorado
8000.0,148000.0,14.0,e350
6950.0,60567.0,13.0,altima se
14997.0,124261.0,15.0,baja sport arizona rust free* all service records since new*new timing belt*new brakes&rotors*new tune up*new tires*new struts*smoke free*zero oil leaks*rare find
10995.0,167058.0,7.0,accord sedan
35995.0,65275.0,8.0,f-150 fx4 lifted crew ecoboost 3.5liter
31995.0,100169.0,7.0,wrangler unlimited sahara lifted
44995.0,108287.0,7.0,f-150 svt raptor
50995.0,100283.0,6.0,2500 laramie crew 4wd
