,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,xDom,yDom,class
1754,1805.0,,,,,Slashead
1755,1807.0,,,36.0,,
1756,1808.0,,,,32.0,
1757,1809.0,,,,,Slashead
1758,1811.0,,,60.0,,
1759,1812.0,,,,50.0,
1760,1813.0,,,,,Slashead
1761,1815.0,,,22.0,,
1762,1816.0,,,,31.0,
1763,1817.0,,,,,Slashead
1764,1819.0,,,11.0,,
1765,1820.0,,,,42.0,
1766,1821.0,,,,,Slashead
1767,1823.0,,,14.0,,
1768,1824.0,,,,5.0,
1769,1825.0,,,,,Slashead
1770,1827.0,,,54.0,,
1771,1828.0,,,,4.0,
1772,1829.0,,,,,Slashead
1773,1831.0,,,24.0,,
1774,1832.0,,,,28.0,
1775,1833.0,,,,,Slashead
1776,1835.0,,,35.0,,
1777,1836.0,,,,30.0,
1778,1837.0,,,,,Slashead
1779,1839.0,,,42.0,,
1780,1840.0,,,,5.0,
1781,1841.0,,,,,Slashead
1782,1843.0,,,27.0,,
1783,1844.0,,,,15.0,
1784,1845.0,,,,,Slashead
1785,1847.0,,,45.0,,
1786,1848.0,,,,6.0,
1787,1849.0,,,,,Slashead
1788,1851.0,,,7.0,,
1789,1852.0,,,,21.0,
1790,1853.0,,,,,Slashead
1791,1855.0,,,55.0,,
1792,1856.0,,,,7.0,
1793,1857.0,,,,,Slashead
1794,1859.0,,,29.0,,
1795,1860.0,,,,52.0,
1796,1861.0,,,,,Slashead
1797,1863.0,,,33.0,,
1798,1864.0,,,,57.0,
1799,1865.0,,,,,Slashead
1800,1867.0,,,28.0,,
1801,1868.0,,,,16.0,
1802,1869.0,,,,,Slashead
1803,1871.0,,,43.0,,
1804,1872.0,,,,6.0,
1805,1873.0,,,,,Slashead
1806,1875.0,,,4.0,,
1807,1876.0,,,,14.0,
1808,1877.0,,,,,Slashead
1809,1879.0,,,14.0,,
1810,1880.0,,,,47.0,
1811,1881.0,,,,,Slashead
1812,1883.0,,,46.0,,
1813,1884.0,,,,32.0,
1814,1885.0,,,,,Slashead
1815,1887.0,,,12.0,,
1816,1888.0,,,,50.0,
1817,1889.0,,,,,Slashead
1818,1891.0,,,18.0,,
1819,1892.0,,,,27.0,
1820,1893.0,,,,,Slashead
1821,1895.0,,,18.0,,
1822,1896.0,,,,21.0,
1823,1897.0,,,,,Slashead
1824,1899.0,,,27.0,,
1825,1900.0,,,,8.0,
1826,1901.0,,,,,Slashead
1827,1903.0,,,41.0,,
1828,1904.0,,,,3.0,
1829,1905.0,,,,,Slashead
1830,1907.0,,,13.0,,
1831,1908.0,,,,54.0,
1832,1909.0,,,,,Slashead
1833,1911.0,,,60.0,,
1834,1912.0,,,,41.0,
1835,1913.0,,,,,Slashead
1836,1915.0,,,60.0,,
1837,1916.0,,,,1.0,
1838,1917.0,,,,,Slashead
1839,1919.0,,,48.0,,
1840,1920.0,,,,33.0,
1841,1921.0,,,,,Slashead
1842,1923.0,,,20.0,,
1843,1924.0,,,,39.0,
1844,1925.0,,,,,Slashead
1845,1927.0,,,50.0,,
1846,1928.0,,,,40.0,
1847,1929.0,,,,,Slashead
1848,1931.0,,,32.0,,
1849,1932.0,,,,47.0,
1850,1933.0,,,,,Slashead
1851,1935.0,,,35.0,,
1852,1936.0,,,,0.0,
1853,1937.0,,,,,Slashead
1854,1939.0,,,42.0,,
1855,1940.0,,,,22.0,
1856,1941.0,,,,,Slashead
1857,1943.0,,,23.0,,
1858,1944.0,,,,17.0,
1859,1945.0,,,,,Slashead
1860,1947.0,,,5.0,,
1861,1948.0,,,,37.0,
1862,1949.0,,,,,Slashead
1863,1951.0,,,49.0,,
1864,1952.0,,,,37.0,
1865,1953.0,,,,,Slashead
1866,1955.0,,,35.0,,
1867,1956.0,,,,39.0,
1868,1957.0,,,,,Slashead
1869,1959.0,,,0.0,,
1870,1960.0,,,,34.0,
1871,1961.0,,,,,Slashead
1872,1963.0,,,57.0,,
1873,1964.0,,,,45.0,
1874,1965.0,,,,,Slashead
1875,1967.0,,,16.0,,
1876,1968.0,,,,15.0,
1877,1969.0,,,,,Slashead
1878,1971.0,,,22.0,,
1879,1972.0,,,,8.0,
1880,1973.0,,,,,Slashead
1881,1975.0,,,11.0,,
1882,1976.0,,,,20.0,
1883,1977.0,,,,,Slashead
1884,1979.0,,,46.0,,
1885,1980.0,,,,25.0,
1886,1981.0,,,,,Slashead
1887,1983.0,,,18.0,,
1888,1984.0,,,,38.0,
1889,1985.0,,,,,Slashead
1890,1987.0,,,38.0,,
1891,1988.0,,,,34.0,
1892,1989.0,,,,,Slashead
1893,1991.0,,,36.0,,
1894,1992.0,,,,0.0,
1895,1993.0,,,,,Slashead
1896,1995.0,,,11.0,,
1897,1996.0,,,,17.0,
1898,1997.0,,,,,Slashead
1899,1999.0,,,0.0,,
1900,2000.0,,,,9.0,
1901,2001.0,,,,,Slashead
1902,2003.0,,,29.0,,
1903,2004.0,,,,36.0,
1904,2005.0,,,,,Slashead
1905,2007.0,,,28.0,,
1906,2008.0,,,,45.0,
1907,2009.0,,,,,Slashead
1908,2011.0,,,49.0,,
1909,2012.0,,,,13.0,
1910,2013.0,,,,,Slashead
1911,2015.0,,,48.0,,
1912,2016.0,,,,8.0,
1913,2017.0,,,,,Slashead
1914,2019.0,,,15.0,,
1915,2020.0,,,,36.0,
1916,2021.0,,,,,Slashead
1917,2023.0,,,7.0,,
1918,2024.0,,,,44.0,
1919,2025.0,,,,,Slashead
1920,2027.0,,,31.0,,
1921,2028.0,,,,46.0,
1922,2029.0,,,,,Slashead
1923,2031.0,,,39.0,,
1924,2032.0,,,,12.0,
1925,2033.0,,,,,Slashead
1926,2035.0,,,7.0,,
1927,2036.0,,,,25.0,
1928,2037.0,,,,,Slashead
1929,2039.0,,,39.0,,
1930,2040.0,,,,51.0,
1931,2041.0,,,,,Slashead
1932,2043.0,,,33.0,,
1933,2044.0,,,,14.0,
1934,2045.0,,,,,Slashead
1935,2047.0,,,24.0,,
1936,2048.0,,,,15.0,
1937,2049.0,,,,,Slashead
1938,2051.0,,,22.0,,
1939,2052.0,,,,18.0,
1940,2053.0,,,,,Slashead
1941,2055.0,,,5.0,,
1942,2056.0,,,,53.0,
1943,2057.0,,,,,Slashead
1944,2059.0,,,31.0,,
1945,2060.0,,,,27.0,
1946,2061.0,,,,,Slashead
1947,2063.0,,,43.0,,
1948,2064.0,,,,45.0,
1949,2065.0,,,,,Slashead
1950,2067.0,,,43.0,,
1951,2068.0,,,,50.0,
1952,2069.0,,,,,Slashead
1953,2071.0,,,33.0,,
1954,2072.0,,,,20.0,
1955,2073.0,,,,,Slashead
1956,2075.0,,,56.0,,
1957,2076.0,,,,41.0,
1958,2077.0,,,,,Slashead
1959,2079.0,,,55.0,,
1960,2080.0,,,,41.0,
1961,2081.0,,,,,Slashead
1962,2083.0,,,46.0,,
1963,2084.0,,,,6.0,
1964,2085.0,,,,,Slashead
1965,2087.0,,,40.0,,
1966,2088.0,,,,37.0,
1967,2089.0,,,,,Slashead
1968,2091.0,,,45.0,,
1969,2092.0,,,,35.0,
1970,2093.0,,,,,Slashead
1971,2095.0,,,36.0,,
1972,2096.0,,,,20.0,
1973,2097.0,,,,,Slashead
1974,2099.0,,,42.0,,
1975,2100.0,,,,33.0,
1976,2101.0,,,,,Slashead
1977,2103.0,,,19.0,,
1978,2104.0,,,,44.0,
1979,2105.0,,,,,Slashead
1980,2107.0,,,17.0,,
1981,2108.0,,,,7.0,
1982,2109.0,,,,,Slashead
1983,2111.0,,,43.0,,
1984,2112.0,,,,12.0,
1985,2113.0,,,,,Slashead
1986,2115.0,,,43.0,,
1987,2116.0,,,,15.0,
1988,2117.0,,,,,Slashead
1989,2119.0,,,26.0,,
1990,2120.0,,,,20.0,
1991,2121.0,,,,,Slashead
1992,2123.0,,,33.0,,
1993,2124.0,,,,60.0,
1994,2125.0,,,,,Slashead
1995,2127.0,,,35.0,,
1996,2128.0,,,,21.0,
1997,2129.0,,,,,Slashead
1998,2131.0,,,14.0,,
1999,2132.0,,,,50.0,
2000,2133.0,,,,,Slashead
2001,2135.0,,,28.0,,
2002,2136.0,,,,18.0,
2003,2137.0,,,,,Slashead
2004,2139.0,,,41.0,,
2005,2140.0,,,,8.0,
2006,2141.0,,,,,Slashead
2007,2143.0,,,13.0,,
2008,2144.0,,,,47.0,
2009,2145.0,,,,,Slashead
2010,2147.0,,,45.0,,
2011,2148.0,,,,60.0,
2012,2149.0,,,,,Slashead
2013,2151.0,,,18.0,,
2014,2152.0,,,,31.0,
2015,2153.0,,,,,Slashead
2016,2155.0,,,38.0,,
2017,2156.0,,,,51.0,
2018,2157.0,,,,,Slashead
2019,2159.0,,,20.0,,
2020,2160.0,,,,26.0,
2021,2161.0,,,,,Slashead
2022,2163.0,,,38.0,,
2023,2164.0,,,,35.0,
2024,2165.0,,,,,Slashead
2025,2167.0,,,21.0,,
2026,2168.0,,,,44.0,
2027,2169.0,,,,,Slashead
2028,2171.0,,,27.0,,
2029,2172.0,,,,11.0,
2030,2173.0,,,,,Slashead
2031,2175.0,,,31.0,,
2032,2176.0,,,,35.0,
2033,2177.0,,,,,Slashead
2034,2179.0,,,48.0,,
2035,2180.0,,,,11.0,
2036,2181.0,,,,,Slashead
2037,2183.0,,,14.0,,
2038,2184.0,,,,17.0,
2039,2185.0,,,,,Slashead
2040,2187.0,,,32.0,,
2041,2188.0,,,,38.0,
2042,2189.0,,,,,Slashead
2043,2191.0,,,11.0,,
2044,2192.0,,,,57.0,
2045,2193.0,,,,,Slashead
2046,2195.0,,,24.0,,
2047,2196.0,,,,46.0,
2048,2197.0,,,,,Slashead
2049,2199.0,,,0.0,,
2050,2200.0,,,,44.0,
2051,2201.0,,,,,Slashead
2052,2203.0,,,23.0,,
2053,2204.0,,,,11.0,
2054,2205.0,,,,,Slashead
2055,2207.0,,,5.0,,
2056,2208.0,,,,43.0,
2057,2209.0,,,,,Slashead
2058,2211.0,,,10.0,,
2059,2212.0,,,,48.0,
2060,2213.0,,,,,Slashead
2061,2215.0,,,57.0,,
2062,2216.0,,,,34.0,
2063,2217.0,,,,,Slashead
2064,2219.0,,,58.0,,
2065,2220.0,,,,19.0,
2066,2221.0,,,,,Slashead
2067,2223.0,,,8.0,,
2068,2224.0,,,,23.0,
2069,2225.0,,,,,Slashead
2070,2227.0,,,50.0,,
2071,2228.0,,,,30.0,
2072,2229.0,,,,,Slashead
2073,2231.0,,,24.0,,
2074,2232.0,,,,30.0,
2075,2233.0,,,,,Slashead
2076,2235.0,,,44.0,,
2077,2236.0,,,,23.0,
2078,2237.0,,,,,Slashead
2079,2239.0,,,2.0,,
2080,2240.0,,,,19.0,
2081,2241.0,,,,,Slashead
2082,2243.0,,,14.0,,
2083,2244.0,,,,36.0,
2084,2245.0,,,,,Slashead
2085,2247.0,,,28.0,,
2086,2248.0,,,,60.0,
2087,2249.0,,,,,Slashead
2088,2251.0,,,27.0,,
2089,2252.0,,,,35.0,
2090,2253.0,,,,,Slashead
2091,2255.0,,,42.0,,
2092,2256.0,,,,24.0,
2093,2257.0,,,,,Slashead
2094,2259.0,,,60.0,,
2095,2260.0,,,,44.0,
2096,2261.0,,,,,Slashead
2097,2263.0,,,55.0,,
2098,2264.0,,,,35.0,
2099,2265.0,,,,,Slashead
2100,2267.0,,,9.0,,
2101,2268.0,,,,11.0,
2102,2269.0,,,,,Slashead
2103,2271.0,,,45.0,,
2104,2272.0,,,,60.0,
2105,2273.0,,,,,Slashead
2106,2275.0,,,9.0,,
2107,2276.0,,,,20.0,
2108,2277.0,,,,,Slashead
2109,2279.0,,,54.0,,
2110,2280.0,,,,38.0,
2111,2281.0,,,,,Slashead
2112,2283.0,,,43.0,,
2113,2284.0,,,,45.0,
2114,2285.0,,,,,Slashead
2115,2287.0,,,2.0,,
2116,2288.0,,,,18.0,
2117,2289.0,,,,,Slashead
2118,2291.0,,,6.0,,
2119,2292.0,,,,7.0,
2120,2293.0,,,,,Slashead
2121,2295.0,,,39.0,,
2122,2296.0,,,,31.0,
2123,2297.0,,,,,Slashead
2124,2299.0,,,18.0,,
2125,2300.0,,,,60.0,
2126,2301.0,,,,,Slashead
2127,2303.0,,,46.0,,
2128,2304.0,,,,4.0,
2129,2305.0,,,,,Slashead
2130,2307.0,,,0.0,,
2131,2308.0,,,,20.0,
2132,2309.0,,,,,Slashead
2133,2311.0,,,56.0,,
2134,2312.0,,,,57.0,
2135,2313.0,,,,,Slashead
2136,2315.0,,,24.0,,
2137,2316.0,,,,20.0,
2138,2317.0,,,,,Slashead
2139,2319.0,,,47.0,,
2140,2320.0,,,,42.0,
2141,2321.0,,,,,Slashead
2142,2323.0,,,39.0,,
2143,2324.0,,,,45.0,
2144,2325.0,,,,,Slashead
2145,2327.0,,,45.0,,
2146,2328.0,,,,56.0,
2147,2329.0,,,,,Slashead
2148,2331.0,,,4.0,,
2149,2332.0,,,,10.0,
2150,2333.0,,,,,Slashead
2151,2335.0,,,18.0,,
2152,2336.0,,,,24.0,
2153,2337.0,,,,,Slashead
2154,2339.0,,,60.0,,
2155,2340.0,,,,12.0,
2156,2341.0,,,,,Slashead
2157,2343.0,,,57.0,,
2158,2344.0,,,,49.0,
2159,2345.0,,,,,Slashead
2160,2347.0,,,40.0,,
2161,2348.0,,,,40.0,
2162,2349.0,,,,,Slashead
2163,2351.0,,,45.0,,
2164,2352.0,,,,31.0,
2165,2353.0,,,,,Slashead
2166,2355.0,,,21.0,,
2167,2356.0,,,,56.0,
2168,2357.0,,,,,Slashead
2169,2359.0,,,31.0,,
2170,2360.0,,,,30.0,
2171,2361.0,,,,,Slashead
2172,2363.0,,,0.0,,
2173,2364.0,,,,12.0,
2174,2365.0,,,,,Slashead
2175,2367.0,,,5.0,,
2176,2368.0,,,,22.0,
2177,2369.0,,,,,Slashead
2178,2371.0,,,57.0,,
2179,2372.0,,,,52.0,
2180,2373.0,,,,,Slashead
2181,2375.0,,,42.0,,
2182,2376.0,,,,51.0,
2183,2377.0,,,,,Slashead
2184,2379.0,,,26.0,,
2185,2380.0,,,,50.0,
2186,2381.0,,,,,Slashead
2187,2383.0,,,27.0,,
2188,2384.0,,,,14.0,
2189,2385.0,,,,,Slashead
2190,2387.0,,,42.0,,
2191,2388.0,,,,60.0,
2192,2389.0,,,,,Slashead
2193,2391.0,,,20.0,,
2194,2392.0,,,,1.0,
2195,2393.0,,,,,Slashead
2196,2395.0,,,10.0,,
2197,2396.0,,,,55.0,
2198,2397.0,,,,,Slashead
2199,2399.0,,,12.0,,
2200,2400.0,,,,46.0,
2201,2401.0,,,,,Slashead
2202,2403.0,,,14.0,,
2203,2404.0,,,,53.0,
2204,2405.0,,,,,Slashead
2205,2407.0,,,19.0,,
2206,2408.0,,,,21.0,
2207,2409.0,,,,,Slashead
2208,2411.0,,,8.0,,
2209,2412.0,,,,45.0,
2210,2413.0,,,,,Slashead
2211,2415.0,,,42.0,,
2212,2416.0,,,,48.0,
2213,2417.0,,,,,Slashead
2214,2419.0,,,17.0,,
2215,2420.0,,,,21.0,
2216,2421.0,,,,,Slashead
2217,2423.0,,,31.0,,
2218,2424.0,,,,37.0,
2219,2425.0,,,,,Slashead
2220,2427.0,,,27.0,,
2221,2428.0,,,,58.0,
2222,2429.0,,,,,Slashead
2223,2431.0,,,23.0,,
2224,2432.0,,,,13.0,
2225,2433.0,,,,,Slashead
2226,2435.0,,,3.0,,
2227,2436.0,,,,18.0,
2228,2437.0,,,,,Slashead
2229,2439.0,,,12.0,,
2230,2440.0,,,,13.0,
2231,2441.0,,,,,Slashead
2232,2443.0,,,10.0,,
2233,2444.0,,,,26.0,
2234,2445.0,,,,,Slashead
2235,2447.0,,,20.0,,
2236,2448.0,,,,17.0,
2237,2449.0,,,,,Slashead
2238,2451.0,,,6.0,,
2239,2452.0,,,,39.0,
2240,2453.0,,,,,Slashead
2241,2455.0,,,19.0,,
2242,2456.0,,,,59.0,
2243,2457.0,,,,,Slashead
2244,2459.0,,,59.0,,
2245,2460.0,,,,14.0,
2246,2461.0,,,,,Slashead
2247,2463.0,,,27.0,,
2248,2464.0,,,,14.0,
2249,2465.0,,,,,Slashead
2250,2467.0,,,35.0,,
2251,2468.0,,,,38.0,
2252,2469.0,,,,,Slashead
2253,2471.0,,,24.0,,
2254,2472.0,,,,4.0,
2255,2473.0,,,,,Slashead
2256,2475.0,,,50.0,,
2257,2476.0,,,,35.0,
2258,2477.0,,,,,Slashead
2259,2479.0,,,14.0,,
2260,2480.0,,,,3.0,
2261,2481.0,,,,,Slashead
2262,2483.0,,,49.0,,
2263,2484.0,,,,45.0,
2264,2485.0,,,,,Slashead
2265,2487.0,,,58.0,,
2266,2488.0,,,,56.0,
2267,2489.0,,,,,Slashead
2268,2491.0,,,5.0,,
2269,2492.0,,,,22.0,
2270,2493.0,,,,,Slashead
2271,2495.0,,,43.0,,
2272,2496.0,,,,56.0,
2273,2497.0,,,,,Slashead
2274,2499.0,,,13.0,,
2275,2500.0,,,,19.0,
2276,2501.0,,,,,Slashead
2277,2503.0,,,2.0,,
2278,2504.0,,,,7.0,
2279,2505.0,,,,,Slashead
2280,2507.0,,,14.0,,
2281,2508.0,,,,18.0,
2282,2509.0,,,,,Slashead
2283,2511.0,,,2.0,,
2284,2512.0,,,,57.0,
2285,2513.0,,,,,Slashead
2286,2515.0,,,6.0,,
2287,2516.0,,,,36.0,
2288,2517.0,,,,,Slashead
2289,2519.0,,,2.0,,
2290,2520.0,,,,14.0,
2291,2521.0,,,,,Slashead
2292,2523.0,,,34.0,,
2293,2524.0,,,,54.0,
2294,2525.0,,,,,Slashead
2295,2527.0,,,37.0,,
2296,2528.0,,,,45.0,
2297,2529.0,,,,,Slashead
2298,2531.0,,,16.0,,
2299,2532.0,,,,40.0,
2300,2533.0,,,,,Slashead
2301,2535.0,,,24.0,,
2302,2536.0,,,,33.0,
2303,2537.0,,,,,Slashead
2304,2539.0,,,20.0,,
2305,2540.0,,,,35.0,
2306,2541.0,,,,,Slashead
2307,2543.0,,,7.0,,
2308,2544.0,,,,12.0,
2309,2545.0,,,,,Slashead
2310,2547.0,,,3.0,,
2311,2548.0,,,,40.0,
2312,2549.0,,,,,Slashead
2313,2551.0,,,21.0,,
2314,2552.0,,,,60.0,
2315,2553.0,,,,,Slashead
2316,2555.0,,,20.0,,
2317,2556.0,,,,45.0,
2318,2557.0,,,,,Slashead
2319,2559.0,,,43.0,,
2320,2560.0,,,,11.0,
2321,2561.0,,,,,Slashead
2322,2563.0,,,40.0,,
2323,2564.0,,,,54.0,
2324,2565.0,,,,,Slashead
2325,2567.0,,,53.0,,
2326,2568.0,,,,32.0,
2327,2569.0,,,,,Slashead
2328,2571.0,,,17.0,,
2329,2572.0,,,,8.0,
2330,2573.0,,,,,Slashead
2331,2575.0,,,16.0,,
2332,2576.0,,,,16.0,
2333,2577.0,,,,,Slashead
2334,2579.0,,,11.0,,
2335,2580.0,,,,9.0,
2336,2581.0,,,,,Slashead
2337,2583.0,,,45.0,,
2338,2584.0,,,,12.0,
2339,2585.0,,,,,Slashead
2340,2587.0,,,46.0,,
2341,2588.0,,,,52.0,
2342,2589.0,,,,,Slashead
2343,2591.0,,,39.0,,
2344,2592.0,,,,14.0,
2345,2593.0,,,,,Slashead
2346,2595.0,,,50.0,,
2347,2596.0,,,,4.0,
2348,2597.0,,,,,Slashead
2349,2599.0,,,18.0,,
2350,2600.0,,,,46.0,
2351,2601.0,,,,,Slashead
2352,2603.0,,,26.0,,
2353,2604.0,,,,7.0,
2354,2605.0,,,,,Slashead
2355,2607.0,,,47.0,,
2356,2608.0,,,,44.0,
2357,2609.0,,,,,Slashead
2358,2611.0,,,56.0,,
2359,2612.0,,,,32.0,
2360,2613.0,,,,,Slashead
2361,2615.0,,,60.0,,
2362,2616.0,,,,14.0,
2363,2617.0,,,,,Slashead
2364,2619.0,,,57.0,,
2365,2620.0,,,,5.0,
2366,2621.0,,,,,Slashead
2367,2623.0,,,43.0,,
2368,2624.0,,,,30.0,
2369,2625.0,,,,,Slashead
2370,2627.0,,,60.0,,
2371,2628.0,,,,56.0,
2372,2629.0,,,,,Slashead
2373,2631.0,,,40.0,,
2374,2632.0,,,,54.0,
2375,2633.0,,,,,Slashead
2376,2635.0,,,26.0,,
2377,2636.0,,,,55.0,
2378,2637.0,,,,,Slashead
2379,2639.0,,,19.0,,
2380,2640.0,,,,42.0,
2381,2641.0,,,,,Slashead
2382,2643.0,,,15.0,,
2383,2644.0,,,,33.0,
2384,2645.0,,,,,Slashead
2385,2647.0,,,50.0,,
2386,2648.0,,,,8.0,
2387,2649.0,,,,,Slashead
2388,2651.0,,,4.0,,
2389,2652.0,,,,44.0,
2390,2653.0,,,,,Slashead
2391,2655.0,,,47.0,,
2392,2656.0,,,,29.0,
2393,2657.0,,,,,Slashead
2394,2659.0,,,52.0,,
2395,2660.0,,,,26.0,
2396,2661.0,,,,,Slashead
2397,2663.0,,,24.0,,
2398,2664.0,,,,18.0,
2399,2665.0,,,,,Slashead
2400,2667.0,,,40.0,,
2401,2668.0,,,,33.0,
2402,2669.0,,,,,Slashead
2403,2671.0,,,28.0,,
2404,2672.0,,,,26.0,
2405,2673.0,,,,,Slashead
2406,2675.0,,,11.0,,
2407,2676.0,,,,19.0,
2408,2677.0,,,,,Slashead
2409,2679.0,,,23.0,,
2410,2680.0,,,,25.0,
2411,2681.0,,,,,Slashead
2412,2683.0,,,50.0,,
2413,2684.0,,,,12.0,
2414,2685.0,,,,,Slashead
2415,2687.0,,,13.0,,
2416,2688.0,,,,39.0,
2417,2689.0,,,,,Slashead
2418,2691.0,,,23.0,,
2419,2692.0,,,,35.0,
2420,2693.0,,,,,Slashead
2421,2695.0,,,46.0,,
2422,2696.0,,,,53.0,
2423,2697.0,,,,,Slashead
2424,2699.0,,,51.0,,
2425,2700.0,,,,20.0,
2426,2701.0,,,,,Slashead
2427,2703.0,,,6.0,,
2428,2704.0,,,,23.0,
2429,2705.0,,,,,Slashead
2430,2707.0,,,59.0,,
2431,2708.0,,,,53.0,
2432,2709.0,,,,,Slashead
2433,2711.0,,,9.0,,
2434,2712.0,,,,20.0,
2435,2713.0,,,,,Slashead
2436,2715.0,,,57.0,,
2437,2716.0,,,,16.0,
2438,2717.0,,,,,Slashead
2439,2719.0,,,3.0,,
2440,2720.0,,,,30.0,
2441,2721.0,,,,,Slashead
2442,2723.0,,,55.0,,
2443,2724.0,,,,38.0,
2444,2725.0,,,,,Slashead
2445,2727.0,,,4.0,,
2446,2728.0,,,,30.0,
2447,2729.0,,,,,Slashead
2448,2731.0,,,1.0,,
2449,2732.0,,,,27.0,
2450,2733.0,,,,,Slashead
2451,2735.0,,,35.0,,
2452,2736.0,,,,28.0,
2453,2737.0,,,,,Slashead
2454,2739.0,,,23.0,,
2455,2740.0,,,,2.0,
2456,2741.0,,,,,Slashead
2457,2743.0,,,18.0,,
2458,2744.0,,,,2.0,
2459,2745.0,,,,,Slashead
2460,2747.0,,,6.0,,
2461,2748.0,,,,60.0,
2462,2749.0,,,,,Slashead
2463,2751.0,,,23.0,,
2464,2752.0,,,,34.0,
2465,2753.0,,,,,Slashead
2466,2755.0,,,60.0,,
2467,2756.0,,,,38.0,
2468,2757.0,,,,,Slashead
2469,2759.0,,,57.0,,
2470,2760.0,,,,20.0,
2471,2761.0,,,,,Slashead
2472,2763.0,,,58.0,,
2473,2764.0,,,,6.0,
2474,2765.0,,,,,Slashead
2475,2767.0,,,52.0,,
2476,2768.0,,,,41.0,
2477,2769.0,,,,,Slashead
2478,2771.0,,,20.0,,
2479,2772.0,,,,59.0,
2480,2773.0,,,,,Slashead
2481,2775.0,,,29.0,,
2482,2776.0,,,,40.0,
2483,2777.0,,,,,Slashead
2484,2779.0,,,2.0,,
2485,2780.0,,,,26.0,
2486,2781.0,,,,,Slashead
2487,2783.0,,,39.0,,
2488,2784.0,,,,49.0,
2489,2785.0,,,,,Slashead
2490,2787.0,,,48.0,,
2491,2788.0,,,,60.0,
2492,2789.0,,,,,Slashead
2493,2791.0,,,20.0,,
2494,2792.0,,,,46.0,
2495,2793.0,,,,,Slashead
2496,2795.0,,,60.0,,
2497,2796.0,,,,44.0,
2498,2797.0,,,,,Slashead
2499,2799.0,,,23.0,,
2500,2800.0,,,,20.0,
2501,2801.0,,,,,Slashead
2502,2803.0,,,39.0,,
2503,2804.0,,,,19.0,
2504,2805.0,,,,,Slashead
2505,2807.0,,,37.0,,
2506,2808.0,,,,51.0,
2507,2809.0,,,,,Slashead
2508,2811.0,,,55.0,,
2509,2812.0,,,,42.0,
2510,2813.0,,,,,Slashead
2511,2815.0,,,60.0,,
2512,2816.0,,,,33.0,
2513,2817.0,,,,,Slashead
2514,2819.0,,,27.0,,
2515,2820.0,,,,44.0,
2516,2821.0,,,,,Slashead
2517,2823.0,,,20.0,,
2518,2824.0,,,,41.0,
2519,2825.0,,,,,Slashead
2520,2827.0,,,46.0,,
2521,2828.0,,,,4.0,
2522,2829.0,,,,,Slashead
2523,2831.0,,,17.0,,
2524,2832.0,,,,1.0,
2525,2833.0,,,,,Slashead
2526,2835.0,,,41.0,,
2527,2836.0,,,,56.0,
2528,2837.0,,,,,Slashead
2529,2839.0,,,49.0,,
2530,2840.0,,,,25.0,
2531,2841.0,,,,,Slashead
2532,2843.0,,,4.0,,
2533,2844.0,,,,30.0,
2534,2845.0,,,,,Slashead
2535,2847.0,,,52.0,,
2536,2848.0,,,,29.0,
2537,2849.0,,,,,Slashead
2538,2851.0,,,29.0,,
2539,2852.0,,,,1.0,
2540,2853.0,,,,,Slashead
2541,2855.0,,,31.0,,
2542,2856.0,,,,31.0,
2543,2857.0,,,,,Slashead
2544,2859.0,,,18.0,,
2545,2860.0,,,,7.0,
2546,2861.0,,,,,Slashead
2547,2863.0,,,38.0,,
2548,2864.0,,,,29.0,
2549,2865.0,,,,,Slashead
2550,2867.0,,,27.0,,
2551,2868.0,,,,44.0,
2552,2869.0,,,,,Slashead
2553,2871.0,,,60.0,,
2554,2872.0,,,,52.0,
2555,2873.0,,,,,Slashead
2556,2875.0,,,19.0,,
2557,2876.0,,,,52.0,
2558,2877.0,,,,,Slashead
2559,2879.0,,,42.0,,
2560,2880.0,,,,60.0,
2561,2881.0,,,,,Slashead
2562,2883.0,,,39.0,,
2563,2884.0,,,,13.0,
2564,2885.0,,,,,Slashead
2565,2887.0,,,17.0,,
2566,2888.0,,,,6.0,
2567,2889.0,,,,,Slashead
2568,2891.0,,,55.0,,
2569,2892.0,,,,6.0,
2570,2893.0,,,,,Slashead
2571,2895.0,,,60.0,,
2572,2896.0,,,,47.0,
2573,2897.0,,,,,Slashead
2574,2899.0,,,29.0,,
2575,2900.0,,,,23.0,
2576,2901.0,,,,,Slashead
2577,2903.0,,,39.0,,
2578,2904.0,,,,26.0,
2579,2905.0,,,,,Slashead
2580,2907.0,,,34.0,,
2581,2908.0,,,,24.0,
2582,2909.0,,,,,Slashead
2583,2911.0,,,1.0,,
2584,2912.0,,,,15.0,
2585,2913.0,,,,,Slashead
2586,2915.0,,,60.0,,
2587,2916.0,,,,28.0,
2588,2917.0,,,,,Slashead
2589,2919.0,,,5.0,,
2590,2920.0,,,,30.0,
2591,2921.0,,,,,Slashead
2592,2923.0,,,39.0,,
2593,2924.0,,,,22.0,
2594,2925.0,,,,,Slashead
2595,2927.0,,,32.0,,
2596,2928.0,,,,16.0,
2597,2929.0,,,,,Slashead
2598,2931.0,,,19.0,,
2599,2932.0,,,,31.0,
2600,2933.0,,,,,Slashead
2601,2935.0,,,53.0,,
2602,2936.0,,,,1.0,
2603,2937.0,,,,,Slashead
2604,2939.0,,,45.0,,
2605,2940.0,,,,27.0,
2606,2941.0,,,,,Slashead
2607,2943.0,,,11.0,,
