FIPS,NAME,STATE,longitude,latitude,precipitation
13061,Clay,Georgia,-84.9801029119,31.6262755156,563.1348317970270
13063,Clayton,Georgia,-84.3576542517,33.5419006063,527.8074625421520
13065,Clinch,Georgia,-82.7062370645,30.9149468971,592.4459209543430
13067,Cobb,Georgia,-84.5766842461,33.9414815247,565.0923834897070
13069,Coffee,Georgia,-82.8492009827,31.5492717947,542.2881103026600
13071,Colquitt,Georgia,-83.7688482856,31.1883904668,582.0650258582510
13073,Columbia,Georgia,-82.2640527023,33.5441179101,568.4595101990640
13075,Cook,Georgia,-83.4304650673,31.1539910285,597.9445572473590
13077,Coweta,Georgia,-84.7633607428,33.3534616689,539.8423723733280
13079,Crawford,Georgia,-83.9863423246,32.7145016626,526.5610518123910
13081,Crisp,Georgia,-83.768102221,31.9229299181,569.068311851119
13083,Dade,Georgia,-85.5045272078,34.854520662,507.716352949989
13085,Dawson,Georgia,-84.1706356875,34.4442980744,587.9978544345850
13087,Decatur,Georgia,-84.5790701498,30.8783441069,500.78740357577000
13089,DeKalb,Georgia,-84.226432416,33.7715468713,565.350808215643
13091,Dodge,Georgia,-83.168399978,32.1721824488,563.103270033936
13093,Dooly,Georgia,-83.7987668507,32.1571759799,528.1924352145790
13095,Dougherty,Georgia,-84.2162536823,31.5333740309,516.7816320515540
13097,Douglas,Georgia,-84.7679728373,33.701828378,504.5233222364350
13099,Early,Georgia,-84.9036434233,31.3228327133,520.1774800717680
13101,Echols,Georgia,-82.8939351883,30.7100896074,570.3473134305480
13103,Effingham,Georgia,-81.3413404834,32.3673093945,536.7430657761400
13105,Elbert,Georgia,-82.8400954979,34.1167932846,594.1285821340750
13107,Emanuel,Georgia,-82.301708462,32.5897619047,567.089723363565
13109,Evans,Georgia,-81.8868846224,32.1567629596,533.0544898734940
13111,Fannin,Georgia,-84.3198525836,34.8641146532,560.6701116670160
13113,Fayette,Georgia,-84.4941911259,33.4139430365,542.8486454517140
13115,Floyd,Georgia,-85.2142786499,34.263162689,550.9662267832500
13117,Forsyth,Georgia,-84.1250173789,34.225546386,566.7502994234820
13119,Franklin,Georgia,-83.2291886374,34.3754273152,555.6076816086360
13121,Fulton,Georgia,-84.4669897339,33.7902830104,501.73419576311700
13123,Gilmer,Georgia,-84.4556269832,34.6911781057,504.8328363901540
13125,Glascock,Georgia,-82.6107022318,33.2292799721,517.512206022634
13127,Glynn,Georgia,-81.4936975935,31.2132418055,586.9947660763540
13129,Gordon,Georgia,-84.8759139254,34.5031701949,567.7043523617340
13131,Grady,Georgia,-84.2344263446,30.8746728358,518.5884972247150
13133,Greene,Georgia,-83.1666552038,33.5787842008,562.7221797496860
13135,Gwinnett,Georgia,-84.0236132972,33.9617197861,511.5495201406690
13137,Habersham,Georgia,-83.5311320934,34.6310256133,543.7363428770060
13139,Hall,Georgia,-83.81967864,34.316890097,527.3157614423650
13141,Hancock,Georgia,-83.0006868923,33.2704260085,537.0442049295310
13143,Haralson,Georgia,-85.2110263502,33.7942334247,507.8883495068980
13145,Harris,Georgia,-84.9089881157,32.7360040875,553.381076106716
13147,Hart,Georgia,-82.9642475976,34.3508983325,554.168274984669
13149,Heard,Georgia,-85.128270367,33.2970283837,578.6470287995310
13151,Henry,Georgia,-84.1541806022,33.4529935799,500.7023571746170
13153,Houston,Georgia,-83.6662408919,32.458996427,531.871403193922
13155,Irwin,Georgia,-83.2763750394,31.6022829517,587.5900766543310
13157,Jackson,Georgia,-83.5663480377,34.1338827438,538.1739972528470
13159,Jasper,Georgia,-83.6880895838,33.3164335785,512.2460641806250
13161,Jeff,Georgia,,,144.66967277751600
13163,Jefferson,Georgia,-82.4181514496,33.0548441405,562.0569971780570
13165,Jenkins,Georgia,-81.9635320121,32.7924711254,573.2937449872140
13167,Johnson,Georgia,-82.6600810997,32.7014650504,596.7413192024800
13169,Jones,Georgia,-83.5605241695,33.0251331683,541.2333130273960
13171,Lamar,Georgia,-84.1394626622,33.0765357599,573.8636773577950
13173,Lanier,Georgia,-83.0626533592,31.0378936572,576.7599756019500
13175,Laurens,Georgia,-82.9222383646,32.4636565938,545.0809996753350
13177,Lee,Georgia,-84.1411344532,31.7795065577,551.7821124762790
13179,Liberty,Georgia,-81.4562556854,31.8072288628,560.9149287887810
13181,Lincoln,Georgia,-82.4512128043,33.7936596461,591.1385050102110
13183,Long,Georgia,-81.7457669756,31.752584831,583.1189113750650
13185,Lowndes,Georgia,-83.2677076921,30.8338568988,545.1279338867320
13187,Lumpkin,Georgia,-84.0026558339,34.5721889489,587.015654184015
13189,McDuffie,Georgia,-82.4813683615,33.4828592099,523.3882556812960
13191,McIntosh,Georgia,-81.3755663746,31.4838062078,538.9622397728200
13193,Macon,Georgia,-84.0424794131,32.3583825945,521.6224116822470
13195,Madison,Georgia,-83.2090415694,34.1277855795,583.3550373984220
13197,Marion,Georgia,-84.5246378869,32.3533781815,525.4037843022260
13199,Meriwether,Georgia,-84.6883115804,33.0406559359,589.3554751368750
13201,Miller,Georgia,-84.7307216738,31.1639914481,528.1932748389560
13205,Mitchell,Georgia,-84.1943088346,31.2253196926,548.5077246227710
13207,Monroe,Georgia,-83.9186821405,33.0138972496,545.1136436634280
13209,Montgomery,Georgia,-82.5348172563,32.1733642109,599.2029449653500
13211,Morgan,Georgia,-83.4923823005,33.5908249244,572.0807542209210
13213,Murray,Georgia,-84.7480935785,34.7884475042,539.0874875006050
13215,Muscogee,Georgia,-84.8770429861,32.5099583696,579.7433286226400
13217,Newton,Georgia,-83.8501865375,33.5550489458,510.9629499800220
13219,Oconee,Georgia,-83.437054781,33.8349402867,533.9016454172180
13221,Oglethorpe,Georgia,-83.0807032108,33.8806479609,566.989490519817
13223,Paulding,Georgia,-84.867288503,33.9205455549,590.9327738060290
13225,Peach,Georgia,-83.8268633608,32.5687919024,559.0643224219750
13227,Pickens,Georgia,-84.4656390578,34.4643197803,521.8504234335000
13229,Pierce,Georgia,-82.2127427051,31.3587576021,541.0824682612730
13231,Pike,Georgia,-84.3892346459,33.0922652469,597.8800898905250
13233,Polk,Georgia,-85.1881533822,34.0017844854,533.8342081116450
13235,Pulaski,Georgia,-83.4759611368,32.2322990847,552.1733579973410
13237,Putnam,Georgia,-83.3728413605,33.3217673671,535.259386525633
13239,Quitman,Georgia,-85.0187841576,31.8673305599,584.8635466282190
13241,Rabun,Georgia,-83.4020764834,34.8817246173,544.798481303426
13243,Randolph,Georgia,-84.7541920738,31.7626226688,515.7734423911220
13245,Richmond,Georgia,-82.0735477739,33.3596322314,580.9543535696870
13247,Rockdale,Georgia,-84.0266082893,33.6542354352,578.6798062264640
13249,Schley,Georgia,-84.3147208166,32.2616858077,559.6403151338570
13251,Screven,Georgia,-81.6119345544,32.7505866271,530.1767764966380
13253,Seminole,Georgia,-84.8688701106,30.9387779365,574.8186068090310
13255,Spalding,Georgia,-84.2841507002,33.2608769536,542.2965553728630
13257,Stephens,Georgia,-83.2934335296,34.5539435236,593.8666742104270
13259,Stewart,Georgia,-84.8352023744,32.0784621843,568.2989487656150
13261,Sumter,Georgia,-84.1970560516,32.039959396,524.812812179955
13263,Talbot,Georgia,-84.5330101769,32.699486303,553.5416598135500
13265,Taliaferro,Georgia,-82.8787644687,33.5660908408,502.27776409301100
13267,Tattnall,Georgia,-82.0581758793,32.0457484071,520.7905392560850
13269,Taylor,Georgia,-84.2504642348,32.5554592715,570.0457867160630
13271,Telfair,Georgia,-82.9389875255,31.929800968,527.7569446225430
13273,Terrell,Georgia,-84.4369222013,31.7768809864,579.1527914947690
13275,Thomas,Georgia,-83.9193134094,30.8636815475,523.9193330267620
13277,Tift,Georgia,-83.5265943229,31.4574378292,560.5062877487470
13279,Toombs,Georgia,-82.3312929099,32.1217203314,585.8046952303720
13281,Towns,Georgia,-83.7372785445,34.9167055034,521.1481964274310
13283,Treutlen,Georgia,-82.567282527,32.4038815035,538.809269493231
13285,Troup,Georgia,-85.0283367991,33.0335103757,545.3573252665330
13287,Turner,Georgia,-83.6240929756,31.7163847519,529.5159129269860
13289,Twiggs,Georgia,-83.4270835327,32.6672014402,548.1412228129030
13291,Union,Georgia,-83.990719955,34.8340257189,514.8961844012350
13293,Upson,Georgia,-84.2993435146,32.8812700424,522.6439307133340
13295,Walker,Georgia,-85.3009850599,34.7356590026,579.7262928733910
13297,Walton,Georgia,-83.7338466262,33.7815571316,570.6964060962380
13299,Ware,Georgia,-82.4236757904,31.0536324937,592.1418743729940
13301,Warren,Georgia,-82.6767617191,33.4089633624,566.5042162093310
13303,Washington,Georgia,-82.7958991685,32.9695357353,571.6136075851450
13305,Wayne,Georgia,-81.9167587358,31.5514336788,556.8260526719180
13307,Webster,Georgia,-84.5510526557,32.0466488616,571.7565974166610
13309,Wheeler,Georgia,-82.7245932678,32.1170652349,567.1641259981010
13311,White,Georgia,-83.747108233,34.6463905658,554.6772270364540
13313,Whitfield,Georgia,-84.9672206823,34.8056115749,577.0565452492180
13315,Wilcox,Georgia,-83.4323638025,31.9728932009,576.590513421115
13317,Wilkes,Georgia,-82.743226753,33.7819451825,508.6713244793960
13319,Wilkinson,Georgia,-83.1712490669,32.8024055204,580.2069653598180
13321,Worth,Georgia,-83.8508756933,31.5515116745,595.4810000602890
66010,Guam[3],Guam,,,171.15748561191700
15001,Hawaii,Hawaiʻi,,,153.8445690181530
15003,"Honolulu,",Hawaiʻi,,,162.10860346057900
15005,Kalawao,Hawaiʻi,,,144.09970041579800
15007,Kauai,Hawaiʻi,,,110.12963672891200
15009,Maui,Hawaiʻi,,,126.25511079477900
16001,Ada,Idaho,-116.241166631,43.4511000415,147.3443953465490
16003,Adams,Idaho,-116.453882862,44.8895880248,169.01352392233800
16005,Bannock,Idaho,-112.224618777,42.6684852128,5.171014285517140
16007,Bear,Idaho,,,184.3872686440880
16009,Benewah,Idaho,-116.658654162,47.2175378518,105.51956421335600
16011,Bingham,Idaho,-112.398078523,43.2165580516,13.452598506726500
16013,Blaine,Idaho,-113.980147573,43.411940562,174.84720988067100
16015,Boise,Idaho,-115.730322485,43.9891394613,140.48677818234400
16017,Bonner,Idaho,-116.601061373,48.3000250033,134.26042260180800
16019,Bonneville,Idaho,-111.614752705,43.3877423794,16.628669304519800
16021,Boundary,Idaho,-116.462903445,48.7668933923,169.60854792449000
16023,Butte,Idaho,-113.172032247,43.7229327365,158.46014088604300
16025,Camas,Idaho,-114.805776873,43.4633261176,143.51205016767900
16027,Canyon,Idaho,-116.709270124,43.6250870279,186.77535274858600
16029,Caribou,Idaho,-111.562215274,42.7705180974,5.700493682946330
16031,Cassia,Idaho,-113.600088287,42.2838809992,191.98893566147000
16033,Clark,Idaho,-112.351297512,44.2839056343,6.98739920740932
16035,Clearwater,Idaho,-115.65690713,46.6737194276,104.82811946976700
16037,Custer,Idaho,-114.281712396,44.2411163796,121.88252938223400
16039,Elmore,Idaho,-115.469262353,43.3538854014,125.4817248923180
16041,Franklin,Idaho,-111.813201111,42.1810916537,24.816870034187100
16043,Fremont,Idaho,-111.481955865,44.2287741072,8.35783669480679
16045,Gem,Idaho,-116.397518964,44.061546541,184.93027145198100
16047,Gooding,Idaho,-114.811514939,42.9710217012,116.79482104116000
16049,Idaho,Idaho,-115.46748731,45.8441976984,197.8371041738530
16051,Jefferson,Idaho,-112.311302461,43.8201324535,1.2379048631145700
16053,Jerome,Idaho,-114.263941364,42.6899047449,121.22697966412500
16055,Kootenai,Idaho,-116.701762031,47.6743566297,165.59103646876700
16057,Latah,Idaho,-116.711723179,46.8161762124,156.9154340583430
16059,Lemhi,Idaho,-113.933251642,44.9432516761,131.3274686146310
16061,Lewis,Idaho,-116.426326116,46.2369933896,146.3667176281980
16063,Lincoln,Idaho,-114.138200808,43.0023986959,109.01494524779200
16065,Madison,Idaho,-111.659188485,43.7841402516,15.987609649961900
16067,Minidoka,Idaho,-113.637461803,42.8542597176,144.538135410675
16069,Nez,Idaho,,,112.08824068309000
16071,Oneida,Idaho,-112.539356598,42.1949698367,15.698034220335800
16073,Owyhee,Idaho,-116.169968363,42.5814260739,143.57864517290800
16075,Payette,Idaho,-116.76084539,44.0067583131,172.79596021756900
16077,Power,Idaho,-112.840655966,42.6936561133,19.336547568322300
16079,Shoshone,Idaho,-115.892435463,47.3529575649,145.36345654533400
16081,Teton,Idaho,-111.207614545,43.759429876,21.275030926764900
16083,Twin,Idaho,,,120.77454953782900
16085,Valley,Idaho,-115.566279021,44.7666370786,116.32253554782200
16087,Washington,Idaho,-116.784781333,44.4524547726,189.97006609589300
17001,Adams,Illinois,-91.1884921409,39.9879052609,528.1596631468300
17003,Alexander,Illinois,-89.3376041231,37.191593361,563.7536405757590
17005,Bond,Illinois,-89.4355442381,38.8868296401,531.5789693118860
17007,Boone,Illinois,-88.8233754157,42.3230756866,533.5593795704100
17009,Brown,Illinois,-90.7503556212,39.9617616288,545.9211638322600
17011,Bureau,Illinois,-89.5286557577,41.4041459264,534.0689308690570
17013,Calhoun,Illinois,-90.6675721556,39.1692979289,590.2762627084660
17015,Carroll,Illinois,-89.9343041982,42.0687539209,588.574554889926
17017,Cass,Illinois,-90.247375054,39.9735467174,567.4440570317990
17019,Champaign,Illinois,-88.1991706674,40.1400890018,522.641852187896
17021,Christian,Illinois,-89.2772543125,39.5458317531,500.0284558092610
17023,Clark,Illinois,-87.7877174066,39.3335754723,580.5652686540870
17025,Clay,Illinois,-88.4902374225,38.7541714951,515.4114762773160
17027,Clinton,Illinois,-89.4224823889,38.6064621876,531.1913224222430
17029,Coles,Illinois,-88.2217534978,39.5202961461,578.9223723109020
17031,Cook,Illinois,-87.6461407931,41.8954290221,521.8521748514360
17033,Crawford,Illinois,-87.7595511478,39.0026980674,540.4522069876030
17035,Cumberland,Illinois,-88.2401981662,39.2733468255,567.2817683424160
17037,DeKalb,Illinois,-88.7703159232,41.8935293191,586.9988646168850
17039,De,Illinois,,,183.91784103351900
17041,Douglas,Illinois,-88.2173347046,39.7694547721,552.6067375949130
17043,DuPage,Illinois,-88.0855946496,41.8519557671,547.3244318315850
17045,Edgar,Illinois,-87.7455648767,39.6785303915,525.3408901923280
17047,Edwards,Illinois,-88.053300973,38.4164943803,542.2301889968550
17049,Effingham,Illinois,-88.5898533622,39.0597819407,549.3388033227620
17051,Fayette,Illinois,-89.0241202321,39.0001785652,570.1809187565160
17053,Ford,Illinois,-88.2232738465,40.597165174,547.9307964906740
17055,Franklin,Illinois,-88.9241655023,37.9922926916,586.7286985372090
17057,Fulton,Illinois,-90.2074818825,40.4727799619,536.316488441188
17059,Gallatin,Illinois,-88.230465738,37.7627564124,518.9701948710370
17061,Greene,Illinois,-90.3904985092,39.3561681629,553.2548185284680
17063,Grundy,Illinois,-88.4184956524,41.2851032069,590.7966376093310
17065,Hamilton,Illinois,-88.5390962907,38.0815539776,569.7222292483900
17067,Hancock,Illinois,-91.1646955496,40.4037747348,555.9509469254100
17069,Hardin,Illinois,-88.2667801291,37.5181798892,586.9715693239450
17071,Henderson,Illinois,-90.925108658,40.8181139287,562.1617572651520
17073,Henry,Illinois,-90.1314083142,41.3531364976,517.0309507579660
17075,Iroquois,Illinois,-87.8242979012,40.7472371326,524.0300845666500
17077,Jackson,Illinois,-89.3820759403,37.7851065199,543.1119692467860
17079,Jasper,Illinois,-88.1538411275,39.0100394517,598.9567895785180
17081,Jefferson,Illinois,-88.9240091565,38.3005234344,502.53917415269900
17083,Jersey,Illinois,-90.3565282985,39.0855054887,580.2784752077280
17085,Jo,Illinois,,,139.05481593288000
17087,Johnson,Illinois,-88.8809285275,37.4596486226,594.183367222747
17089,Kane,Illinois,-88.4286377038,41.9388566679,590.5408995619990
17091,Kankakee,Illinois,-87.8618317846,41.1377184724,570.4637766175240
17093,Kendall,Illinois,-88.4287883539,41.590577647,500.5829055394570
17095,Knox,Illinois,-90.2132382621,40.9318279821,534.4450310289970
17097,Lake,Illinois,-87.6311845438,42.325322722,524.7235052750290
17099,LaSalle,Illinois,-88.8859379256,41.3440027805,530.5123928715310
17101,Lawrence,Illinois,-87.7267298383,38.7199480156,504.73515157543800
17103,Lee,Illinois,-89.3003092504,41.7461054437,539.5315946439530
17105,Livingston,Illinois,-88.5577158078,40.8915578871,517.3885252469050
17107,Logan,Illinois,-89.3675209057,40.1245363517,513.9285080254870
17109,McDonough,Illinois,-90.6778776624,40.4562312432,533.1887785919150
17111,McHenry,Illinois,-88.4524199255,42.3243507876,564.9062713718430
17113,McLean,Illinois,-88.847324278,40.4908916187,555.776625153454
17115,Macon,Illinois,-88.9615519316,39.8600027881,591.7614513493960
17117,Macoupin,Illinois,-89.924455051,39.2610229552,521.166763357161
17119,Madison,Illinois,-89.90499843,38.8297122608,567.4802760056790
17121,Marion,Illinois,-88.9189811153,38.6495781117,552.1267341392250
17123,Marshall,Illinois,-89.3447914374,41.0331711391,544.6166402347330
17125,Mason,Illinois,-89.9168137955,40.2396222297,530.5003332927420
17127,Massac,Illinois,-88.7077397007,37.2190501994,544.0685782383470
17129,Menard,Illinois,-89.8021776433,40.0274157084,528.954616336887
17131,Mercer,Illinois,-90.7413938887,41.2053450175,546.4954156152510
17133,Monroe,Illinois,-90.1772845526,38.2785594463,561.0964589555010
17135,Montgomery,Illinois,-89.4788485523,39.2310459341,561.4824701174230
17137,Morgan,Illinois,-90.2015195408,39.7155561425,582.9345083153450
17139,Moultrie,Illinois,-88.6192951938,39.6414721595,594.8299781545280
17141,Ogle,Illinois,-89.3207266558,42.0425663561,522.6144232561890
17143,Peoria,Illinois,-89.7599800409,40.7880635936,577.701534564116
17145,Perry,Illinois,-89.3670210808,38.083736798,547.5268940271740
17147,Piatt,Illinois,-88.5910866502,40.0103527451,529.0088042843030
17149,Pike,Illinois,-90.8863042728,39.6224801785,555.3218191418500
17151,Pope,Illinois,-88.5616201146,37.4127561973,572.6323828974330
