,iata,name,city,state,country,latitude,longitude,precipitation
320,3B2,Marshfield,Marshfield,MA,USA,42.09824111,-70.67212083,120.71440588877000
321,3B9,Chester,Chester,CT,USA,41.38390472,-72.50589444,143.17870080361700
322,3BS,Jack Barstow,Midland,MI,USA,43.66291528,-84.261325,156.52808166053400
323,3CK,Lake In The Hills,Lake In The Hills,IL,USA,0.0,0.0,93.1568486882388
324,3CM,James Clements Municipal,Bay City,MI,USA,0.0,0.0,56.7587756408338
325,3CU,Cable Union,Cable,WI,USA,0.0,0.0,82.91791968301070
326,3D2,Ephraim/Gibraltar,Ephraim,WI,USA,45.13535778,-87.18586556,197.2005939923920
327,3D4,Frankfort Dow Memorial,Frankfort,MI,USA,44.62506389,-86.20061944,115.24186925824100
328,3F3,De Soto Parish,Mansfield,LA,USA,0.0,0.0,47.62347258437510
329,3F4,Vivian,Vivian,LA,USA,0.0,0.0,97.61893935520560
330,3F7,Jones Memorial,Bristow,OK,USA,35.80685278,-96.42185556,128.77783862017400
331,3FM,Fremont Municipal,Fremont,MI,USA,0.0,0.0,38.40336600278140
332,3FU,Faulkton Municipal,Faulkton,SD,USA,0.0,0.0,37.847027044985700
333,3G3,Wadsworth Municipal,Wadsworth,OH,USA,41.00158222,-81.75513111,173.343681462088
334,3G4,Ashland County,Ashland,OH,USA,40.90297222,-82.25563889,138.42710443013200
335,3G7,Williamson/Sodus,Williamson,NY,USA,0.0,0.0,42.534405631609900
336,3GM,Grand Haven Memorial Airpark,Grand Haven,MI,USA,0.0,0.0,45.398556054967300
337,3I2,Mason County,Point Pleasant,WV,USA,0.0,0.0,71.13739587570390
338,3I7,Phillipsburg,Phillipsburg,OH,USA,39.91344194,-84.40030889,192.80663074124500
339,3J1,Ridgeland,Ridgeland,SC,USA,32.49268694,-80.99233028,125.94732236785000
340,3J7,Greene County Airpark,Greensboro,GA,USA,0.0,0.0,83.98192929523630
341,3JC,Freeman,Junction City,KS,USA,39.04327556,-96.84328694,191.96601364967200
342,3K3,Syracuse-Hamilton County Municipal,Syracuse,KS,USA,0.0,0.0,52.364521154764200
343,3K6,St Louis-Metro East,Troy/Marine/St. Louis,IL,USA,0.0,0.0,67.64501287479320
344,3K7,Mark Hoard Memorial,Leoti,KS,USA,0.0,0.0,47.08909170372310
345,3LC,Logan County,Lincoln,IL,USA,0.0,0.0,86.14746524684640
346,3LF,Litchfield Municipal,Litchfield,IL,USA,0.0,0.0,61.14984525301860
347,3M7,Lafayette Municipal,Lafayette,TN,USA,36.518375,-86.05828083,176.43743764129000
348,3M8,North Pickens,Reform,AL,USA,0.0,0.0,40.176166867821500
349,3M9,Warren Municipal,Warren,AR,USA,0.0,0.0,43.94023126030170
350,3MY,Mt. Hawley Auxiliary,Peoria,IL,USA,0.0,0.0,32.21734579823240
351,3N6,Old Bridge,Old Bridge,NJ,USA,40.32988667,-74.34678694,175.37627952447200
352,3N8,Mahnomen County,Mahnomen,MN,USA,0.0,0.0,89.30554310870110
353,3ND0,Northwood Municipal,Northwood,ND,USA,0.0,0.0,45.50591415756760
354,3O1,Gustine,Gustine,CA,USA,37.26271722,-120.9632586,69.31802524365700
355,3O3,Municipal,Purcell,OK,USA,0.0,0.0,47.69201191913490
356,3O4,Sayre Municipal,Sayre,OK,USA,0.0,0.0,53.51466657258560
357,3O5,Walters Municipal,Walters,OK,USA,0.0,0.0,35.32303176724960
358,3O7,Hollister Municipal,Hollister,CA,USA,36.89334528,-121.4102706,57.00438266599040
359,3O9,Grand Lake Regional,Afton,OK,USA,0.0,0.0,75.28817711306270
360,3R0,Beeville Municipal,Beeville,TX,USA,0.0,0.0,49.67750965949870
361,3R1,Bay City Municipal,Bay City,TX,USA,0.0,0.0,85.58808196022240
362,3R2,Le Gros Memorial,Crowley,LA,USA,0.0,0.0,82.1272224485003
363,3R4,Hart,Many,LA,USA,0.0,0.0,64.78097565325570
364,3R7,Jennings,Jennings,LA,USA,0.0,0.0,61.796295997731200
365,3S4,Illinois Valley,Illinois Valley (Cave Junction),OR,USA,42.10372417,-123.6822911,54.97110961630150
366,3S8,Grants Pass,Grants Pass,OR,USA,42.51011722,-123.3879894,73.91961543739060
367,3S9,Condon State-Pauling,Condon,OR,USA,45.24651889,-120.1664233,31.976791882562200
368,3SG,Harry W Browne,Saginaw - H.Browne,MI,USA,0.0,0.0,60.81345168966640
369,3SQ,St Charles,St Charles,MO,USA,0.0,0.0,85.73242201016840
370,3T3,Boyceville Municipal,Boyceville,WI,USA,45.042185,-92.0293475,176.94188586850700
371,3T5,Fayette Regional Air Center,La Grange,TX,USA,29.90930556,-96.9505,120.4685793523820
372,3TR,Jerry Tyler Memorial,Niles,MI,USA,0.0,0.0,94.44832760155070
373,3U3,Bowman,Anaconda,MT,USA,0.0,0.0,52.69822478482490
374,3U7,Benchmark,Benchmark,MT,USA,0.0,0.0,62.67339433770710
375,3U8,Big Sandy,Big Sandy,MT,USA,0.0,0.0,73.42336020959610
376,3V4,Fort Morgan Municipal,Fort Morgan,CO,USA,0.0,0.0,46.79774636273760
377,3WO,Shawano Municipal,Shawano,WI,USA,0.0,0.0,37.24881281439560
378,3Y2,George L Scott Municipal,West Union,IA,USA,42.98508917,-91.79060417,105.95197742997500
379,3Y3,Winterset Madison County,Winterset,IA,USA,0.0,0.0,61.97059098074350
380,3Z9,Haines SPB,Haines,AK,USA,59.23495111,-135.4407181,85.36784509673130
381,40J,Perry-Foley,Perry,FL,USA,0.0,0.0,39.59727226650140
382,40N,Chester Cty-G O Carlson,Coatesville,PA,USA,0.0,0.0,39.385646945808700
383,40U,Manila,Manila,UT,USA,0.0,0.0,31.6682146561602
384,41U,Manti-Ephraim,Manti,UT,USA,0.0,0.0,89.59357418844780
385,42A,Melbourne Municipal,Melbourne,AR,USA,36.07079222,-91.82914667,119.39032560768800
386,42C,White Cloud,White Cloud,MI,USA,0.0,0.0,79.2031552415224
387,42J,Keystone Airpark,Keystone Heights,FL,USA,0.0,0.0,85.2465100011915
388,42S,Poplar,Poplar,MT,USA,0.0,0.0,66.59406770986790
389,43A,Montgomery County,Star,NC,USA,0.0,0.0,98.9805155826382
390,44B,Dover/Foxcroft,Dover-Foxcroft,ME,USA,45.18338806,-69.2328225,130.06974689851900
391,44N,Sky Acres,Millbrook,NY,USA,41.70742861,-73.73802889,149.31260853978700
392,45J,Rockingham-Hamlet,Rockingham,NC,USA,0.0,0.0,60.75094536937720
393,45OH,North Bass Island,North Bass Island,OH,USA,41.71932528,-82.82196917,127.6504902966410
394,45R,Kountz - Hawthorne,Kountze/Silsbee,TX,USA,0.0,0.0,64.59510826404300
395,46A,Blairsville,Blairsville,GA,USA,0.0,0.0,61.117312060561400
396,46D,Carrington Municipal,Carrington,ND,USA,0.0,0.0,47.46152908885980
397,46N,Sky Park,Red Hook,NY,USA,41.98458333,-73.83596556,185.30244848686300
398,47A,Cherokee County,Canton,GA,USA,34.31058333,-84.42391667,164.59529178718200
399,47J,Cheraw Municipal,Cheraw,SC,USA,34.71258333,-79.95794444,153.55481593261500
400,47N,Central Jersey Regional,Manville,NJ,USA,40.52438417,-74.59839194,119.19931149227500
401,47V,Curtis Municipal,Curtis,NE,USA,40.63750778,-100.4712539,9.469057854298640
402,48A,Cochran,Cochran,GA,USA,0.0,0.0,89.22677886305650
403,48D,Clare Municipal,Clare,MI,USA,43.83111111,-84.74133333,183.2463398862410
404,48I,Braxton County,Sutton,WV,USA,0.0,0.0,85.5824240613525
405,48K,Ness City Municipal,Ness City,KS,USA,0.0,0.0,56.70401491159660
406,48S,Harlem,Harlem,MT,USA,0.0,0.0,59.92781595188720
407,48V,Tri-County,Erie,CO,USA,0.0,0.0,41.03271840732540
408,49A,Gilmer County,Ellijay,GA,USA,34.62786417,-84.52492889,142.6784261025980
409,49T,Downtown Heliport,Dallas,TX,USA,0.0,0.0,70.64364368354630
410,49X,Chemehuevi Valley,Chemehuevi Valley,CA,USA,0.0,0.0,81.07746967068660
411,49Y,Fillmore County,Preston,MN,USA,0.0,0.0,64.7502680072821
412,4A2,Atmautluak,Atmautluak,AK,USA,60.86674556,-162.2731389,77.03064358605560
413,4A4,Cornelius-Moore,Cedartown,GA,USA,0.0,0.0,91.2184956594906
414,4A5,Marshall-Searcy County,Marshall,AR,USA,35.89893667,-92.65588611,177.87213136767900
415,4A6,Scottsboro Municipal,Scottsboro,AL,USA,0.0,0.0,65.87885224000790
416,4A7,Clayton County,Hampton,GA,USA,0.0,0.0,57.5836017723867
417,4A9,Isbell,Fort Payne,AL,USA,0.0,0.0,45.96542242527680
418,4B0,South Albany,South Bethlehem,NY,USA,42.56072611,-73.83395639,134.54157255188100
419,4B1,Duanesburg,Duanesburg,NY,USA,42.75840889,-74.13290472,161.0025697124210
420,4B6,Ticonderoga Muni,Ticonderoga,NY,USA,43.87700278,-73.41317639,183.3809078971980
421,4B7,Schroon Lake,Schroon Lake,NY,USA,43.86256083,-73.74262972,145.92302907428200
422,4B8,Robertson,Plainville,CT,USA,41.69037667,-72.8648225,141.32495103604200
423,4B9,Simsbury Tri-Town,Simsbury,CT,USA,41.91676389,-72.77731778,196.9990799943300
424,4C8,Albia Municipal,Albia,IA,USA,0.0,0.0,35.37507118017820
425,4D0,Abrams Municipal,Grandledge,MI,USA,0.0,0.0,77.2027915320587
426,4D9,Alma Municipal,Alma,NE,USA,40.11389972,-99.34565306,170.11392433627000
427,4F2,Panola County-Sharpe,Carthage,TX,USA,0.0,0.0,98.59851978439440
428,4F4,Gilmer-Upshur County,Gilmer,TX,USA,32.699,-94.94886111,157.32454630633500
429,4G1,Greenville Muni,Greenville,PA,USA,0.0,0.0,97.71656446059070
430,4G2,Hamburg Inc.,Hamburg,NY,USA,0.0,0.0,95.92052766177290
431,4G5,Monroe County,Woodsfield,OH,USA,0.0,0.0,32.04135124269600
432,4G6,Hornell Muni,Hornell,NY,USA,0.0,0.0,88.78372218199000
433,4G7,Fairmont Muni,Fairmont,WV,USA,0.0,0.0,45.18194940645450
434,4I0,Mingo County,Williamson,WV,USA,0.0,0.0,72.62970364989960
435,4I3,Knox County,Mount Vernon,OH,USA,0.0,0.0,91.839067149294
436,4I7,Putnam County,Greencastle,IN,USA,0.0,0.0,60.3926548943692
437,4I9,Morrow County,Mt. Gilead,OH,USA,0.0,0.0,36.627314234695200
438,4J1,Brantley County,Nahunta,GA,USA,0.0,0.0,89.86128247965650
439,4J2,Berrien County,Nashville,GA,USA,0.0,0.0,98.97449541513050
440,4J5,Quitman-Brooks County,Quitman,GA,USA,0.0,0.0,43.184543807072500
441,4J6,St Marys,St Marys,GA,USA,30.75468028,-81.55731917,135.22252237849800
442,4K0,Pedro Bay,Pedro Bay,AK,USA,59.78960972,-154.1238331,67.88552370272890
443,4K5,Ouzinkie,Ouzinkie,AK,USA,57.92287611,-152.5005111,52.58260576682610
444,4K6,Bloomfield Municipal,Bloomfield,IA,USA,0.0,0.0,80.51205712777620
445,4KA,Tununak,Tununak,AK,USA,60.57559667,-165.2731272,37.02348507329340
446,4M1,Carroll County,Berryville,AR,USA,0.0,0.0,65.50091560358970
447,4M3,Carlisle Municipal,Carlisle,AR,USA,0.0,0.0,83.56139073600880
448,4M4,Clinton Municipal,Clinton,AR,USA,35.59785528,-92.45182472,150.45659012555700
449,4M7,Russellville-Logan County,Russellville,KY,USA,0.0,0.0,34.46406843233370
450,4M8,Clarendon Municipal,Clarendon,AR,USA,34.64870694,-91.39457111,147.62704258527400
451,4M9,Corning Municipal,Corning,AR,USA,0.0,0.0,47.143832575502000
452,4N1,Greenwood Lake,West Milford,NJ,USA,41.12854806,-74.34584611,109.7548440014400
453,4O3,Blackwell-Tonkawa Municipal,Blackwell-Tonkawa,OK,USA,0.0,0.0,43.862791834506800
454,4O4,McCurtain County Regional,Idabel,OK,USA,0.0,0.0,83.45339384995350
455,4O5,Cherokee Municipal,Cherokee,OK,USA,0.0,0.0,55.188789922565900
456,4PH,Polacca,Polacca,AZ,USA,0.0,0.0,91.20180756687140
457,4R1,I H Bass Jr Memorial,Lumberton,MS,USA,0.0,0.0,66.029846282851
458,4R3,Jackson Municipal,Jackson,AL,USA,31.47210861,-87.89472083,178.03115586795800
459,4R4,Fairhope Municipal,Fairhope,AL,USA,0.0,0.0,96.43320739492130
460,4R5,Madeline Island,La Pointe,WI,USA,0.0,0.0,46.26759838881480
461,4R7,Eunice,Eunice,LA,USA,30.46628389,-92.42379917,157.38697750943200
462,4R9,Dauphin Island,Dauphin Island,AL,USA,0.0,0.0,78.15962779171640
463,4S1,Gold Beach Muni,Gold Beach,OR,USA,42.41344444,-124.4242742,71.07939622889870
464,4S2,Hood River,Hood River,OR,USA,45.67261833,-121.5364625,73.07213979678390
465,4S3,Joseph State,Joseph,OR,USA,45.35709583,-117.2532244,92.27493397164280
466,4S9,Portland-Mulino,Mulino (Portland),OR,USA,45.21632417,-122.5900839,32.19181190058290
467,4SD,Reno/Stead,Reno,NV,USA,39.66738111,-119.8754169,76.72179913249070
468,4T6,Mid-Way,Midlothian-Waxahachie,TX,USA,0.0,0.0,98.00974900832580
469,4U3,Liberty County,Chester,MT,USA,0.0,0.0,49.00937546449640
470,4U6,Circle Town County,Circle,MT,USA,0.0,0.0,43.56115116256700
471,4V0,Rangely,Rangely,CO,USA,0.0,0.0,43.883366641120800
472,4V1,Johnson,Walsenburg,CO,USA,37.69640056,-104.7838747,2.566013248174340
473,4V9,Antelope County,Neligh,NE,USA,0.0,0.0,67.60219465494910
474,4W1,Elizabethtown Municipal,Elizabethtown,NC,USA,0.0,0.0,82.64840347428980
475,4Z4,Holy Cross,Holy Cross,AK,USA,62.18829583,-159.7749503,62.86362909102520
476,4Z7,Hyder SPB,Hyder,AK,USA,55.90331972,-130.0067031,87.35962553277650
477,50I,Kentland Municipal,Kentland,IN,USA,0.0,0.0,93.07462196945570
478,50J,Berkeley County,Moncks Corner,SC,USA,0.0,0.0,55.447205803457700
479,50K,Pawnee City Municipal,Pawnee City,NE,USA,0.0,0.0,92.70147844523060
480,50R,Lockhart Municipal,Lockhart,TX,USA,0.0,0.0,94.66950838701460
481,51D,Edgeley Municipal,Edgeley,ND,USA,0.0,0.0,50.9801813417337
482,51Z,Minto (New),Minto,AK,USA,65.14370889,-149.3699647,87.9001323795663
483,52A,Madison Municipal,Madison,GA,USA,0.0,0.0,82.62873251812000
484,52E,Timberon,Timberon,NM,USA,0.0,0.0,96.15941779850550
485,52J,Lee County,Bishopville,SC,USA,0.0,0.0,62.45366892697040
486,53A,"Dr. C.P. Savage, Sr.",Montezuma,GA,USA,32.302,-84.00747222,146.66605468062200
487,53K,Osage City Municipal,Osage City,KS,USA,38.63334222,-95.80859806,195.72986662179800
488,54J,Defuniak Springs,Defuniak Springs,FL,USA,0.0,0.0,55.2200607553213
489,55D,Grayling Army Airfield,Grayling,MI,USA,0.0,0.0,76.51036402651710
490,55J,Fernandina Beach Municipal,Fernandina Beach,FL,USA,0.0,0.0,80.66366678367510
491,55S,Packwood,Packwood,WA,USA,46.60400083,-121.6778664,55.18016694916780
492,56D,Wyandot County,Upper Sandusky,OH,USA,0.0,0.0,85.54558518119620
493,56M,Warsaw Municipal,Warsaw,MO,USA,0.0,0.0,51.18988120128970
494,56S,Seaside Municipal,Seaside,OR,USA,46.01649694,-123.9054167,31.820883621532600
495,57B,Islesboro,Islesboro,ME,USA,44.30285556,-68.91058722,190.04369414747400
496,57C,East Troy Municipal,East Troy,WI,USA,0.0,0.0,78.76763224268390
497,59B,Newton,Jackman,ME,USA,45.63199111,-70.24728944,182.5589436051680
498,5A4,Okolona Mun.-Richard M. Stovall,Okolona,MS,USA,34.01580528,-88.72618944,163.17258756612300
499,5A6,Winona-Montgomery County,Winona,MS,USA,33.46540139,-89.72924806,114.07268509576900
500,5A8,Aleknagik,Aleknagik,AK,USA,59.28256167,-158.6176725,89.36616482709720
501,5A9,Roosevelt Memorial,Warm Springs,GA,USA,0.0,0.0,93.67682697292770
502,5B2,Saratoga Cty,Saratoga Springs,NY,USA,43.05126111,-73.86119444,195.11034648246000
503,5B3,Danielson,Danielson,CT,USA,41.81974056,-71.90096306,153.27495380696400
504,5B7,Rensselaer Air Park,Troy,NY,USA,42.69091194,-73.57956,145.53044796016800
505,5CD,Chandalar Shelf,Chandalar Camp,AK,USA,68.06543944,-149.5797392,60.38623058540210
506,5D3,Owosso Community,Owosso,MI,USA,42.99297222,-84.1389125,130.7803889203490
507,5F1,Post-Garza County Municipal,Post,TX,USA,0.0,0.0,98.37505135072410
508,5F4,Homer Municipal,Homer,LA,USA,32.78850806,-93.00366083,101.1772172543920
509,5G0,Leroy,Le Roy,NY,USA,42.98136667,-77.93751389,141.39226144247700
510,5G7,Bluffton,Bluffton,OH,USA,0.0,0.0,47.415476474596900
511,5G8,Pittsburgh Boquet Airpark,Jeanette,PA,USA,0.0,0.0,53.318434251369900
512,5G9,Toledo Suburban,Lambertville,MI,USA,0.0,0.0,67.63654049109620
513,5HO,Hope,Hope,AK,USA,60.90415028,-149.6238389,69.14142439212360
514,5I4,Sheridan,Sheridan,IN,USA,0.0,0.0,87.89846595076280
515,5J0,John Day State,John Day,OR,USA,44.40416667,-118.9625,79.37053435399990
516,5J9,Twin City,Loris,SC,USA,0.0,0.0,71.19122182574720
517,5K2,Tribune Municipal,Tribune,KS,USA,0.0,0.0,93.79850089626690
518,5M0,Rountree,Hartselle,AL,USA,0.0,0.0,51.78872952976370
519,5M1,De Witt Municipal,De Witt,AR,USA,0.0,0.0,41.08916248916860
520,5M4,Fordyce Municipal,Fordyce,AR,USA,0.0,0.0,50.08211523312290
521,5M9,Marion-Crittenden County,Marion,KY,USA,0.0,0.0,46.2234315978146
522,5N8,Casselton Regional,Casselton,ND,USA,0.0,0.0,77.05477028574230
523,5ND6,Hillsboro Municipal,Hillsboro,ND,USA,0.0,0.0,45.4551092329355
524,5NI,Nikolai,Nikolai,AK,USA,63.0174475,-154.3639608,84.61048019544100
525,5NK,Naknek,Naknek,AK,USA,58.73288056,-157.0199197,55.602370559540400
526,5NN,Nondalton,Nondalton,AK,USA,59.97904306,-154.8396944,80.23209160928920
527,5R3,Rusty Allen,Lago Vista,TX,USA,0.0,0.0,85.35465532791800
528,5R4,Foley Municipal,Foley,AL,USA,0.0,0.0,74.41316814591820
529,5R5,Wharton Municipal,Wharton,TX,USA,0.0,0.0,34.54376887735950
530,5R8,De Quincy Industrial Airpark,De Quincy,LA,USA,30.44117222,-93.47349722,172.22375680816300
531,5S8,St. Michael,St. Michael,AK,USA,63.49005056,-162.1103692,32.20933306163340
532,5T5,Hillsboro Municipal,Hillsboro,TX,USA,32.08348611,-97.09722722,195.8490678840480
533,5T6,Dona Ana County  At Santa Teresa,Santa Teresa,NM,USA,0.0,0.0,72.96907138707250
534,5T9,Maverick County Meml Intl,Eagle Pass,TX,USA,0.0,0.0,53.172277731517600
535,5TE,Tetlin,Tetlin,AK,USA,63.13382361,-142.5219339,67.08160053340250
536,5U3,Ennis - Big Sky,Ennis,MT,USA,0.0,0.0,48.03839869559740
537,5U8,Geraldine,Geraldine,MT,USA,0.0,0.0,64.76560514071770
538,5V5,Shiprock Airstrip,Shiprock,NM,USA,0.0,0.0,60.04211237551610
539,5V8,Kadoka Municipal,Kadoka,SD,USA,43.83332611,-101.4970881,12.669667393159500
540,5W8,Siler City Municipal,Siler City,NC,USA,0.0,0.0,53.455230384949000
541,5Z1,Juneau Harbor,Juneau,AK,USA,58.29888889,-134.4077778,95.52993161769040
542,5Z5,Kantishna,Kantishna,AK,USA,63.54171472,-150.9939547,41.23116697712760
543,60F,Seymour Municipal,Seymour,TX,USA,0.0,0.0,38.045131723681000
544,60J,Ocean Isle,Ocean Isle Beach,NC,USA,0.0,0.0,45.36950440208390
545,61A,Camden Municipal,Camden,AL,USA,31.97987056,-87.33888056,189.03771166947100
546,61B,Boulder City Municipal,Boulder City,NV,USA,0.0,0.0,63.30505696774070
547,61C,Fort Atkinson Municipal,Fort Atkinson,WI,USA,42.96320278,-88.81762806,150.25261853411400
548,61J,Portland Downtown Heliport,Portland,OR,USA,45.52527778,-122.6709289,82.25787820430040
549,61S,Cottage Grove State,Cottage Grove,OR,USA,43.79984528,-123.0289678,82.93597096055830
550,62D,Warren,Warren,OH,USA,41.26672278,-80.92897778,147.7113582170370
551,62H,Giddings-Lee County,Giddings,TX,USA,30.16927167,-96.98001083,137.83774497518500
552,62S,Christmas Valley,Christmas Valley,OR,USA,43.23653139,-120.6660967,63.91087784615360
553,63A,Lloyd R. Roundtree Seaplane Facility,Petersburg,AK,USA,56.81131972,-132.9600567,31.287691400011100
554,63C,Adams County Legion,Adams/Friendship,WI,USA,0.0,0.0,81.5487241608188
555,63S,Colville Municipal,Colville,WA,USA,48.54156944,-117.8844247,50.3792078316729
556,65J,Wrens Memorial,Wrens,GA,USA,0.0,0.0,62.608743621356600
557,65S,Boundary County,Bonners Ferry,ID,USA,48.72632639,-116.2954761,41.23745445439830
558,66D,Sturgis Municipal,Sturgis,SD,USA,0.0,0.0,53.7026927596481
559,67L,Mesquite,Mesquite,NV,USA,0.0,0.0,47.72351108448030
560,68A,Wrangell SPB,Wrangell,AK,USA,56.466325,-132.3800181,89.22852263022450
561,68S,Davenport,Davenport,WA,USA,47.65404528,-118.1677519,92.30404392751420
562,6A1,Butler Municipal,Butler,GA,USA,0.0,0.0,66.76563760613780
563,6A2,Griffin-Spaulding County,Griffin,GA,USA,0.0,0.0,64.45189794314230
564,6A3,Andrews-Murphy,Andrews,NC,USA,35.19453167,-83.86490194,124.52556773275300
565,6A4,Johnson County,Mountain City,TN,USA,0.0,0.0,49.457820829868200
566,6A8,Allakaket,Allakaket,AK,USA,66.55194444,-152.6222222,52.45095538494980
567,6B0,Middlebury State,Middlebury,VT,USA,43.98478278,-73.09594889,129.24219202656500
568,6B4,Frankfort-Highland,Utica/Frankfort,NY,USA,0.0,0.0,69.60141640931270
569,6B6,Minute Man Airfield,Stow,MA,USA,42.46045361,-71.51791444,185.55159478297300
570,6B8,Caledonia County State,Lyndonville,VT,USA,44.56911417,-72.01797889,139.93492264303000
571,6B9,Skaneateles Aero Drome,Skaneateles,NY,USA,0.0,0.0,98.2470301689265
572,6D6,Greenville Municipal,Greenville,MI,USA,0.0,0.0,76.4376103365669
573,6D8,Barnes County Municipal,Valley City,ND,USA,0.0,0.0,54.090803115530000
574,6F1,Talihina Municipal,Talihina,OK,USA,0.0,0.0,67.99625062159060
575,6G1,Titusville,Titusville,PA,USA,0.0,0.0,82.77743017953060
576,6G5,Barnesville - Bradfield,Barnesville,OH,USA,0.0,0.0,55.722759209904800
577,6I2,Lebanon-Springfield,Springfield,KY,USA,0.0,0.0,74.78634439863070
578,6J0,Corporate,Pelion,SC,USA,0.0,0.0,86.86080071826560
579,6J2,St George,St George,SC,USA,33.1955,-80.50847222,151.93059131182600
580,6J4,Saluda County,Saluda,SC,USA,33.92680111,-81.79455306,150.50920252592200
581,6K3,Creighton Municipal,Creighton,NE,USA,0.0,0.0,63.835383140612000
582,6K4,Fairview Municipal,Fairview,OK,USA,0.0,0.0,46.42379633220080
583,6K8,Tok Junction,Tok,AK,USA,63.32881806,-142.9536194,89.74022854869910
584,6L4,Logan County,Logan,WV,USA,37.85567778,-81.91589722,125.19301874706300
585,6M2,Horseshoe Bend,Horseshoe Bend,AR,USA,0.0,0.0,49.776414545234300
586,6M6,Lewis County Regional,Monticello,MO,USA,0.0,0.0,88.79409130861070
587,6M7,Lee County-Marianna,Marianna,AR,USA,34.78027778,-90.81055556,100.13189350112800
588,6M8,Marked Tree Municipal,Marked Tree,AR,USA,0.0,0.0,38.84275144232170
589,6N5,E 34th St Heliport,New York,NY,USA,40.74260167,-73.97208306,144.48364440574900
590,6N7,New York Skyports Inc. SPB,New York,NY,USA,40.73399083,-73.97291639,142.63363387710200
591,6N8,Thomas County,Thedford,NE,USA,41.96217028,-100.5690139,20.615212108605100
592,6R3,Cleveland Municipal,Cleveland,TX,USA,0.0,0.0,77.88819211021820
593,6R7,Old Harbor (New),Old Harbor,AK,USA,57.21810306,-153.2697494,55.46851319944840
594,6R9,Llano Municipal,Llano,TX,USA,0.0,0.0,95.55833065166600
595,6S0,Big Timber,Big Timber,MT,USA,0.0,0.0,40.04902395314900
596,6S2,Florence Muni,Florence,OR,USA,43.97901,-124.1095631,98.64262475475930
597,6S3,Columbus,Columbus,MT,USA,0.0,0.0,76.28541997419800
598,6S5,Ravalli County,Hamilton,MT,USA,0.0,0.0,44.42569450281650
599,6S8,Laurel Municipal,Laurel,MT,USA,45.70308833,-108.7610886,22.05368526417570
600,6V0,Edgemont Municipal,Edgemont,SD,USA,0.0,0.0,68.28597013407440
601,6V3,Tazewell County,Richlands,VA,USA,0.0,0.0,50.74659705554580
602,6V4,Wall Municipal,Wall,SD,USA,0.0,0.0,64.1715717800162
